MOF,CO2 loading (mol/kg),CH4 loading (mol/kg),CO2 error (mol/kg),CH4 error (mol/kg),Selectivity (CO2),Selectivity error,TSN,LOG10 TSN,logS error,TSN error,logS,TSN Class,PLD,LCD,Density (g/cc),VSA (m2/cc),GSA (m2/g),VF,PV (cc/g),K0_CH4,K0_CO2,K0_H2S,K0_H2O,DC_CH4,DC_CO2,DC_H2S,P_CH4,P_CO2,P_H2S,Qst_CH4,Qst_CO2,Qst_H2S,Qst_H2O,Maximum Dimensions
KAHHIL_stripped.cif,5.340724523,0.444762069,0.034811394,0.01767115,12.00804856,0.483477653,5.765164909,0.760811735,0.017485912,0.100664368,1.079472436,LOW,6.66292,9.13946,1.16759,1073.67,919.558,0.56506,0.483953,7.93E-06,5.29E-05,0.000145121,0.0006134,0.000211611,0.000127172,7.55E-05,585021.1667,2345615.846,3819175.21,-16.35936389,-25.89587488,-27.83913705,-38.7772707,2
KAJZIH_stripped.cif,3.759198104,0.14850551,0.054620973,0.007847819,25.31352611,1.387344307,5.275480605,0.722262031,0.023802135,0.117820741,1.403352645,LOW,6.58805,8.49004,1.73964,892.33,512.939,0.48952,0.281391,5.87E-06,5.79E-05,7.63E-05,0.000771308,0.00021219,9.94E-05,0.000107647,646378.6606,2989290.456,4267237.254,-16.92422155,-28.78110831,-26.81265121,-42.63122977,3
KALFEK_stripped.cif,7.848260806,1.307772784,0.128529338,0.048176868,6.001241884,0.241940234,6.107839371,0.785887607,0.017508594,0.169963012,0.778241132,LOW,4.56831,6.54196,0.917667,1347.88,1468.81,0.60146,0.655423,3.52E-05,0.000114563,0.00039085,0.00415455,0.000459675,0.000245292,0.000200415,4426319.881,7697821.552,21457544.95,-20.31646276,-25.19957451,-27.62473439,-39.07811243,3
KALFIO_stripped.cif,7.095549133,1.325715065,0.228202118,0.075128732,5.352242967,0.348754289,5.169361707,0.713436921,0.028298802,0.260689561,0.72853582,LOW,4.52491,6.28591,0.927918,1269.55,1368.17,0.60702,0.654174,3.24E-05,0.000105457,0.000347018,0.0155639,0.000415763,0.000284315,0.000236789,3736963.955,8305008.894,22760280.94,-20.13401432,-25.12722905,-27.16288364,-33.44002803,3
KALGAH_stripped.cif,7.913106615,1.219985976,0.094861074,0.06362978,6.486227522,0.347117605,6.425380681,0.807898863,0.023241747,0.199393052,0.811992179,LOW,4.79064,6.36149,0.937813,1397.64,1490.32,0.59896,0.638677,3.89E-05,0.00013554,0.000494556,8.17E-06,0.000375247,0.000255481,0.000172876,4087447.015,9693878.403,23934320.2,-20.50344368,-25.71840624,-28.55152711,-19.96678286,3
KALGEL_stripped.cif,3.952815921,0.585959889,0.101215152,0.085090892,6.745881408,0.994723962,3.277037381,0.515481395,0.064039538,0.266681819,0.829038702,LOW,3.8593,5.44029,1.1191,431.724,385.779,0.51858,0.463391,3.95E-05,0.000194575,0.000654765,2800.11,0.000184746,0.000193447,0.000155825,2438197.493,12574009.06,34083596.36,-23.8381976,-29.78244746,-31.65997492,-83.08733092,3
KANCIN_stripped.cif,4.835587645,0.6032196,0.096727493,0.035524226,8.016297288,0.498577873,4.371244611,0.64060511,0.027011176,0.157180961,0.903973815,LOW,4.03376,4.67548,1.18719,584.37,492.23,0.52172,0.439458,2.81E-05,0.000119156,0.000384238,2.36E-06,0.000172126,0.000170536,0.000120706,1716196.098,7201229.09,16436386.01,-23.29228406,-28.6420874,-30.46045657,-14.92601118,3
KANDIO_stripped.cif,5.631330028,0.513840522,0.150281178,0.041996617,10.95929532,0.942251252,5.855359148,0.767553538,0.037339492,0.261975202,1.03978263,LOW,4.18035,6.34814,1.16715,827.597,709.073,0.53892,0.461739,2.22E-05,0.000205468,0.000692842,0.000349491,0.000148579,0.000164902,8.70E-05,1150588.83,11804632.6,20993840.38,-21.65581233,-30.78219611,-33.09953576,-36.9090244,3
KANMIX_stripped.cif,5.977124865,1.178156042,0.091370271,0.049277894,5.073287963,0.225924873,4.21560349,0.624859755,0.019340106,0.132347214,0.705289514,LOW,3.9349,9.76725,1.18287,1271.45,1074.88,0.64306,0.543642,1.83E-05,6.29E-05,0.000212641,0.000104049,0.000201708,0.000203144,4.07E-05,1302226.895,4509337.853,3052406.287,-20.82229568,-26.23304213,-28.89153606,-33.73592428,3
KASLUO_stripped.cif,6.032983732,0.994772893,0.170884681,0.098556989,6.064684486,0.624931476,4.722669206,0.674187527,0.044751593,0.301308208,0.782808212,LOW,4.25493,5.94331,1.03057,1185.81,1150.63,0.56496,0.548201,4.25E-05,0.000165053,0.000509198,4.47E-06,0.000422908,0.000332322,0.000261735,5524172.17,16873887.04,40999738.41,-21.27568467,-26.40886168,-28.33868429,-15.37353904,3
KATVEH_stripped.cif,6.09622902,1.226068187,0.190573946,0.078312276,4.972177798,0.353583312,4.246307901,0.628011482,0.030883707,0.230364994,0.69654665,LOW,4.37267,7.92253,0.964583,1381.62,1432.35,0.59508,0.61693,1.24E-05,3.78E-05,0.000113094,7.61E-06,0.000326537,0.000223232,0.000161475,1168329.841,2430742.562,5258244.349,-17.11809952,-21.95514219,-25.15148924,-28.07276519,2
KAVNIH_stripped.cif,4.517161373,0.968834432,0.052883659,0.024932197,4.662469898,0.131817709,3.020246553,0.480042397,0.012278407,0.065775787,0.668616041,LOW,7.72021,8.43697,1.03874,973.288,936.991,0.5138,0.494639,2.30E-05,8.20E-05,0.000352751,2.80E-06,0.000184511,7.81E-05,5.68E-05,1315198.338,1984320.757,6207641.18,-22.41814661,-29.37095909,-31.82857952,-15.26325085,3
KAXCUK_stripped.cif,3.495597748,0.588638265,0.070382999,0.028962357,5.938448039,0.315704045,2.704449459,0.43207887,0.023088276,0.097359373,0.773672961,LOW,3.83997,7.92492,1.27984,824.168,643.964,0.49066,0.383377,1.65E-05,5.64E-05,0.000208965,4.18E-06,0.000120409,0.000138258,8.47E-05,760399.1312,2979157.134,6761223.478,-20.19315563,-25.24753017,-28.12914185,-18.71176235,2
KEDPUG_stripped.cif,4.189383188,0.583432591,0.049717405,0.014595749,7.180577931,0.198824044,3.586779796,0.554704715,0.012025242,0.065953348,0.8561594,LOW,5.22464,5.93242,1.04732,860.722,821.836,0.529,0.505101,1.08E-05,3.89E-05,0.000139689,4.48E-05,0.000291712,0.000202348,0.000140954,985237.1237,2462819.599,6155665.596,-18.41282153,-23.97130905,-26.7633992,-31.54058382,2
KEDQAN_stripped.cif,3.464112736,0.59763706,0.079862766,0.030985571,5.796348602,0.328893256,2.643653212,0.422204485,0.024642501,0.104888963,0.763154497,LOW,4.71248,6.4763,1.24227,693.381,558.156,0.48794,0.392781,3.42E-05,0.000114259,0.00045434,2.27E-06,0.000199707,9.96E-05,0.000120685,2536200.903,4221561.848,20333231.18,-22.69927991,-27.70715498,-30.52777429,-15.11390703,3
KEFBEE_stripped.cif,14.99233556,1.687516199,0.188024906,0.05827514,8.884261715,0.326406942,14.2220495,1.152962186,0.015955939,0.298393269,0.948621344,HIGH,7.0469,11.09902,0.864926,2202.62,2546.6,0.75634,0.874456,8.41E-06,6.36E-05,8.39E-05,0.0938405,0.000882744,0.0004025,0.000544838,1916095.716,6608102.568,11801825.56,-14.07387205,-23.69734309,-22.55705721,-51.48754738,3
KEFBII_stripped.cif,13.70437229,1.489419535,0.178702555,0.046614887,9.201149827,0.311966627,13.208851,1.120865041,0.014724832,0.265307426,0.963842103,HIGH,5.69321,11.60552,0.756483,2307.49,3050.29,0.73458,0.971047,1.29E-05,7.28E-05,0.000116082,0.0743906,0.000563985,0.000511589,0.000655993,1646568.933,8408624.064,17195631.54,-15.54819997,-22.59497718,-22.22808062,-50.17262321,3
KEFBOO_stripped.cif,13.73919694,1.715371873,0.162478825,0.040258523,8.009456814,0.210491703,12.41478045,1.093939044,0.011413431,0.214813532,0.903603064,HIGH,8.06181,11.98334,0.837893,2180.53,2602.4,0.74842,0.893217,9.17E-06,5.33E-05,8.52E-05,0.0577537,0.000955461,0.000587263,0.000731025,2190704.471,7832825.846,15571659.96,-14.00128916,-21.70226972,-21.61784962,-49.8504543,3
KEFZEC_stripped.cif,5.437763706,0.023341322,0.026409213,0.00501868,232.9672537,50.10368499,12.87279018,1.109672691,0.093402629,0.511734704,2.36729488,HIGH,4.06575,4.48591,1.30239,539.608,414.322,0.48378,0.371456,0.000132676,0.0166314,0.0248728,13.5535,0.001816327,5.46E-05,0.000194203,93687697.95,352956668.5,1877917377,-26.34888088,-45.61179415,-44.01592439,-69.25112149,2
KEHTOJ_stripped.cif,5.146774821,0.177552741,0.038452624,0.01537988,28.98730139,2.520245146,7.525654216,0.87654426,0.037758898,0.202306761,1.462207786,LOW,3.99262,5.20768,1.32318,851.586,643.59,0.53086,0.4012,2.90E-05,0.00400199,0.0101718,85.3477,0.000877479,4.62E-05,3.12E-05,10067313.55,73063636.38,125280904.4,-21.55162187,-42.87025453,-42.62041222,-72.71678032,2
KEPGAP_stripped.cif,8.090488045,1.132023451,0.058515365,0.028205825,7.146926186,0.185425508,6.910241959,0.839493254,0.01126768,0.103962703,0.854119297,LOW,7.25199,11.63375,0.973738,1468.7,1508.31,0.64612,0.663546,9.64E-06,3.38E-05,8.66E-05,1.45E-05,0.000725068,0.000380711,0.000269555,2031399.99,3735040.883,6785038.442,-15.20433788,-20.68931989,-23.11651999,-22.79085895,2
KEQDER_stripped.cif,12.79808399,2.486616465,0.16371622,0.029492145,5.146786476,0.089782951,9.106299424,0.959341926,0.007576036,0.151561607,0.711536151,LOW,6.49881,13.6108,0.543402,2253.85,4147.67,0.78456,1.44379,1.14E-05,4.94E-05,7.81E-05,0.023668,0.000640509,0.000399915,0.000527506,1183361.953,3202833.998,6685086.267,-14.29879021,-21.05668956,-20.9078143,-48.50948776,3
KEQJEX_stripped.cif,5.996245817,0.330616935,0.140573171,0.04377281,18.13653562,2.438582531,7.546601155,0.877751398,0.058393894,0.39230249,1.258554333,LOW,5.16816,5.94412,1.15045,578.548,502.89,0.52962,0.460361,0.000129737,0.0013458,0.00328873,1.86816,0.000144173,7.49E-05,6.51E-05,6423473.352,34619770.87,73512351.96,-26.34940888,-35.99431463,-35.21809187,-64.47188474,2
KESGAS_stripped.cif,3.522315467,0.717420976,0.096680704,0.073031133,4.90969122,0.51764019,2.434110824,0.386340348,0.04578868,0.174572994,0.691054179,LOW,5.11285,5.62641,1.12689,907.206,805.052,0.52476,0.465671,2.34E-05,7.52E-05,0.000390273,116.123,0.000243231,0.000222434,0.00010844,1917939.281,5626918.526,14236203.82,-20.68526945,-25.38039917,-30.66396516,-84.45105288,3
KEVLAA_stripped.cif,2.620474937,0.421836065,0.061334099,0.027925553,6.21206946,0.436185908,2.078655851,0.317782592,0.030494368,0.093555459,0.793236303,LOW,4.29945,5.27111,1.58979,710.72,447.053,0.48322,0.303952,9.80E-06,7.05E-05,0.000218323,1.89E-05,0.000344066,7.26E-05,0.000131307,1600879.886,2429207.961,13604459.29,-20.10323022,-32.18568169,-31.09269914,-28.11835802,2
KEWZOD_stripped.cif,8.517214078,1.947602525,0.07837768,0.023900893,4.373178802,0.067079863,5.457807225,0.737018192,0.006661611,0.075774087,0.640797234,LOW,4.77605,8.26959,0.841576,1842.61,2189.47,0.65534,0.778705,1.65E-05,3.70E-05,0.000119151,3.96E-06,0.000433847,0.000340228,0.000202796,1802240.591,3164002.746,6070221.668,-16.4335155,-19.94835584,-22.88431953,-14.08948789,3
KEYFIF_stripped.cif,0.805882813,0.222077219,0.013938851,0.014388147,3.628840533,0.243342669,0.451107317,-0.345720129,0.029122905,0.024732645,0.559767884,LOW,4.89957,5.39696,1.63231,346.162,212.069,0.4024,0.246522,8.15E-06,2.20E-05,8.70E-05,5.13E-07,0.001013268,0.000274313,0.000472172,4024453.305,2935874.861,20010716.66,-21.47756417,-25.44512383,-27.85360565,-13.14925011,3
KEYFIF01_stripped.cif,0.793386191,0.218349726,0.011613499,0.011361975,3.633557074,0.196413138,0.44455966,-0.352069948,0.023475933,0.019729546,0.560331986,LOW,4.8394,5.32691,1.64247,327.221,199.225,0.39882,0.242818,8.56E-06,2.32E-05,9.43E-05,5.11E-07,0.001238245,0.000241446,0.000567315,5194598.646,2742709.122,26217976.37,-21.8345203,-25.86349815,-28.35997717,-13.28639133,3
KIBDEF_stripped.cif,3.865308947,0.000493903,0.04406538,0.000436837,7826.047147,6922.387384,15.0497445,1.177529127,0.384147269,1.494727277,3.89354246,HIGH,3.92064,4.32418,2.00588,418.908,208.839,0.4853,0.241938,8.10E-06,0.936847,0.0229848,578317000,7.16E-05,4.44E-05,5.31E-06,347000.5199,24913831332,73114286.58,-21.50872088,-60.92099764,-47.49746334,-117.0240066,3
KIBDIJ_stripped.cif,3.682755893,0.000811667,0.015351762,0.000924931,4537.275509,5170.463971,13.46708389,1.129273566,0.494901393,1.82346538,3.656795151,HIGH,3.88213,4.31734,2.07429,386.98,186.56,0.48122,0.231993,7.90E-06,0.43197,0.0131575,40284300,9.16E-05,5.47E-05,7.19E-06,447794.5269,14634820892,58550468.33,-21.72899414,-59.22590883,-45.67600715,-112.0514973,3
KIJRUS_stripped.cif,11.57861044,2.256443541,0.085721112,0.038375947,5.131353934,0.095180409,8.223499314,0.915056661,0.008055637,0.111384341,0.710231971,LOW,7.10003,12.13657,0.697914,2235.95,3203.76,0.71122,1.01907,2.23E-05,6.68E-05,0.000180635,3.44E-05,0.000709004,0.000273878,0.000245829,3300403.277,3810200.426,9251062.31,-17.89176453,-22.62867315,-25.03344063,-31.57493844,3
KIKFIV_stripped.cif,6.793341979,0.555029388,0.045739151,0.024274097,12.23960772,0.541602964,7.389576614,0.868619556,0.019217542,0.139710659,1.087767499,LOW,5.06027,6.97244,1.05179,1340.11,1274.12,0.55326,0.526016,1.74E-05,0.00099716,0.000430703,987316,0.000189815,3.00E-05,6.79E-05,1038182.759,9400343.533,9183456.823,-20.51363613,-42.86561825,-32.79576038,-104.752506,3
KINDOC_stripped.cif,9.368464316,0.741709038,0.175088426,0.045977818,12.63091568,0.817789347,10.31875296,1.013627215,0.028118421,0.326472081,1.101434836,HIGH,5.97907,6.25246,1.0194,1655.08,1623.59,0.64592,0.63363,2.32E-05,0.00998151,0.00163141,4961.3,0.000188612,1.07E-06,2.03E-05,1332953.279,3236774.872,10086616.9,-20.55667411,-49.77810022,-37.85724429,-88.13666601,3
KINFAQ_stripped.cif,6.913819911,0.530259188,0.095866495,0.012931792,13.03856693,0.365782993,7.710498415,0.887082452,0.012183665,0.136110526,1.115229861,LOW,5.60098,7.61731,1.35309,1463.69,1081.74,0.6078,0.449193,1.36E-05,0.000158387,0.000281988,1.46201,0.000662782,0.000120781,0.000113177,3633395.231,7726784.112,12890560.58,-17.48448924,-31.49015168,-30.0869386,-66.33182611,3
KINFEU_stripped.cif,5.731465736,0.4991801,0.079624408,0.034892455,11.48175927,0.818267388,6.075402038,0.783575023,0.030950746,0.196448759,1.060008437,LOW,5.37339,7.75525,1.46024,1264.94,866.255,0.57482,0.393648,1.73E-05,0.000210758,0.000360045,0.67431,0.000625459,0.000116799,0.000171064,4719218.91,10730035.81,26846896.46,-18.83498293,-32.09035557,-29.61458703,-65.703646,3
KIPJUQ_stripped.cif,3.115568741,0.025516862,0.050015356,0.007575202,122.0984296,36.30037036,6.501288692,0.812999451,0.129117554,0.41559289,2.086710078,LOW,6.9774,7.29399,1.83817,490.741,266.973,0.45566,0.247888,7.90E-07,0.172893,30.0418,1.43E+11,0.000744814,6.61E-06,1.40E-05,322770.8228,627177318.5,2.31E+11,-14.5826704,-65.49844255,-77.10596027,-134.73735,3
KIPKAX_stripped.cif,2.811750437,0.049516828,0.032522792,0.00312769,56.78373553,3.646339685,4.932439984,0.69306181,0.027888007,0.096972852,1.754223959,LOW,7.10265,7.3989,1.86184,489.812,263.08,0.4558,0.244812,1.14E-06,0.00396292,0.580741,2228810,0.000676748,5.86E-06,3.10E-05,427638.8042,12916010.64,10000028299,-16.10196918,-53.51526927,-67.01143857,-104.8839069,3
KIPKIF_stripped.cif,2.816419496,0.667856435,0.060558107,0.01297945,4.217103182,0.122225238,1.760302255,0.245587245,0.012587253,0.051859142,0.625014227,LOW,10.34284,10.43782,1.11052,672.7,605.753,0.55304,0.498001,3.06E-06,8.00E-06,1.84E-05,8.31E-07,0.000460513,0.000261423,0.000159367,466542.0685,693273.0657,970168.9029,-15.34823566,-19.90763284,-22.47366259,-12.14663462,3
KIYQIU_stripped.cif,5.640452182,0.608027514,0.048168851,0.033326291,9.27663971,0.514591885,5.456520926,0.736915825,0.024091096,0.143652453,0.96739069,LOW,4.10796,5.87054,1.28277,1286.35,1002.79,0.57464,0.447967,2.32E-05,0.000216333,0.000514003,0.0626879,0.000431705,0.000153897,0.000116187,3841437.662,12748421.39,22867973.16,-19.76254098,-31.58471626,-30.57926991,-55.84007042,3
KIYQOA_stripped.cif,4.67163468,0.248304114,0.084262672,0.029110163,18.81416541,2.231648605,5.953928129,0.774803588,0.051513987,0.263529009,1.274484958,LOW,3.95664,4.75749,1.3892,661.509,476.179,0.53488,0.385026,3.28E-05,0.0011795,0.00349221,1.85304,0.00021862,1.43E-05,9.79E-05,2970307.3,7017744.229,141796269.1,-22.92411104,-39.45120114,-38.96776661,-67.72540995,3
KOCPOI_stripped.cif,6.273673453,0.465741636,0.122995418,0.023881441,13.4702869,0.739468513,7.085341535,0.850360789,0.023841147,0.204125298,1.129376846,LOW,4.67968,6.49553,1.08621,1311.77,1207.65,0.56754,0.522494,1.39E-05,0.00536171,0.000998879,15989200,0.000529286,4.48E-06,7.45E-05,2377491.096,7794392.597,24132564.03,-18.30479289,-48.44225666,-36.58526586,-111.8400492,2
KOCPUO_stripped.cif,6.094922103,0.460186002,0.071907241,0.042633342,13.24447523,1.236926816,6.838714432,0.834974469,0.04055959,0.260040811,1.122034755,LOW,4.64285,6.37633,1.12453,1297.65,1153.95,0.55988,0.497881,1.52E-05,0.00121556,0.000573766,40192.6,0.000459922,1.66E-05,0.000132618,2342804.777,6773549.546,25542519.23,-18.69202001,-43.16396202,-32.46920775,-95.85466852,2
KOJCUI_stripped.cif,1.722089714,0.19020899,0.052391466,0.011041155,9.053671502,0.593349355,1.64773803,0.216888165,0.028462304,0.070109891,0.956824733,LOW,4.82148,5.41795,1.52384,433.051,284.184,0.40012,0.262574,5.99E-06,2.99E-05,8.19E-05,3.59E-06,0.00044551,0.000395552,0.000209478,1214262.11,5383138.619,7799586.873,-19.13560927,-24.77591488,-27.38125553,-20.84922492,3
KOJYUE_stripped.cif,9.646535865,2.566548617,0.068037484,0.02561639,3.758563466,0.045935008,5.546969266,0.74405576,0.005307698,0.064437138,0.575021888,LOW,9.02048,11.05083,0.611339,2272.22,3716.8,0.761,1.24481,8.66E-06,2.51E-05,4.56E-05,6.06E-05,0.00082963,0.000367418,0.000379837,1311510.348,1679993.606,3163724.5,-13.74950935,-18.93904354,-19.7706279,-31.76245808,2
KOPHOO_stripped.cif,8.11798141,2.516254466,0.194403209,0.029739551,3.226216394,0.086156183,4.129564326,0.615904235,0.011597844,0.136542977,0.508693494,LOW,9.57458,11.39023,0.493516,2175.65,4408.47,0.81702,1.65551,6.57E-06,2.42E-05,3.02E-05,0.000234328,0.001193604,0.000309026,0.000441177,1155299.718,1100663.466,1966035.911,-11.87784913,-20.59901311,-18.53569538,-41.25080185,3
KOPZIA01_stripped.cif,1.567159627,0.381030069,0.075934703,0.016008439,4.112955263,0.263771729,0.962477331,-0.016609491,0.02785214,0.063875602,0.614153986,LOW,3.83176,4.55297,1.31602,332.459,252.625,0.40718,0.309403,2.93E-05,0.000128252,0.000938759,7.43E-06,0.000271452,6.28E-05,0.000111523,3121692.583,3162513.612,41128017.07,-24.83916315,-31.49897237,-35.58186886,-23.38188128,2
KOQREP_stripped.cif,1.237422027,0.379734235,0.022355409,0.012966134,3.258652795,0.125882101,0.634844633,-0.197332548,0.016776842,0.023717525,0.513038089,LOW,5.342,7.61376,1.95932,1280.79,653.691,0.54254,0.276902,1.53E-06,4.02E-06,2.33E-05,6.81E-06,0.000266216,0.000167575,3.94E-05,237702.4334,394464.3028,537350.2802,-15.31851813,-20.02321058,-26.66531909,-23.56000985,2
KORNAI_stripped.cif,3.610282044,0.215294699,0.097304015,0.02848496,16.76902435,2.264222219,4.420818506,0.645502686,0.058640216,0.24293367,1.224507795,LOW,3.95758,6.27152,1.38102,713.375,516.555,0.47512,0.344034,9.65E-06,0.000301389,0.00116634,168.804,0.000422162,9.37E-05,2.62E-05,1678988.657,11639839.09,12619899.18,-19.15894455,-35.63953575,-38.50874127,-75.75544975,3
KOSJAF_stripped.cif,2.308075,0.891672003,0.044747106,0.014002475,2.588479837,0.06458073,0.953338345,-0.020752938,0.010835338,0.031097327,0.413044786,LOW,8.67763,9.98888,3.82776,1437.05,375.429,0.61184,0.159843,2.16E-06,4.34E-06,8.96E-06,1.05E-06,0.000466918,0.000240968,0.000208083,1153581.849,1195937.802,2131386.132,-12.25847176,-15.90624246,-17.26280415,-11.3308506,3
KOSKIO_stripped.cif,9.206625493,0.461182732,0.102793148,0.013648826,19.96307505,0.631458248,11.97070709,1.078119804,0.013737304,0.184008816,1.300227439,HIGH,9.8341,11.03009,3.81072,1464.81,384.392,0.6317,0.165769,5.15E-06,0.000212602,0.000118598,0.195582,0.000560838,9.52E-05,9.74E-05,3284234.119,23019608.3,13146296.55,-13.97157603,-32.10077327,-27.51447596,-56.24704366,3
KOSKIO01_stripped.cif,8.979024802,0.476865131,0.057761586,0.01444232,18.82927524,0.582985022,11.44676255,1.058682674,0.013446464,0.141419715,1.274833604,HIGH,9.77539,11.02271,2.89928,1481.73,511.067,0.63062,0.217509,4.80E-06,0.000194122,0.000105764,0.136052,0.000555494,8.41E-05,0.000112813,2307929.912,14129507.85,10326239.09,-13.78757647,-32.09454274,-27.23159747,-55.67321254,3
KOSKUA_stripped.cif,2.337515477,0.967348914,0.026818695,0.007909995,2.41641402,0.034044564,0.895668954,-0.047852479,0.006118722,0.017611473,0.383171347,LOW,8.6591,10.17387,4.28501,1531.92,357.506,0.61586,0.143724,2.26E-06,4.26E-06,8.52E-06,8.02E-07,0.000352059,0.000224777,0.00018749,1015744.628,1225314.034,2043517.212,-12.24356297,-15.66417377,-16.77874686,-9.472547409,3
KOSLUB_stripped.cif,9.00135279,0.483812736,0.063993646,0.013687961,18.60503482,0.542735317,11.42839193,1.057985126,0.012668987,0.140021266,1.269630487,HIGH,9.78166,10.97459,3.846,1521.57,395.625,0.6455,0.167837,5.32E-06,0.000138195,9.44E-05,0.0569027,0.000515491,9.90E-05,0.000107178,3148954.123,15714588.08,11613124.62,-14.0897084,-30.40145662,-26.2719185,-51.95127955,3
KOSMAI_stripped.cif,2.347693907,0.867418057,0.031016372,0.014913355,2.706531051,0.058684584,1.015173398,0.006540229,0.009416626,0.025857567,0.432413014,LOW,8.72637,10.01898,3.82132,1463.77,383.054,0.61318,0.160463,2.10E-06,4.35E-06,8.55E-06,1.05E-06,0.000507468,0.000224111,0.000281117,1212821.268,1113007.599,2742212.472,-12.08269758,-15.914805,-17.06795475,-11.35232954,3
KOTSIX_stripped.cif,4.314239438,0.15546451,0.113737543,0.033367563,27.75063869,6.000921118,6.226625222,0.794252727,0.093913764,0.4371573,1.443272983,LOW,4.31697,5.59514,1.2413,787.133,634.121,0.49424,0.398164,7.53E-06,0.00245015,0.00292748,49143.6,0.000119012,3.46E-05,8.48E-05,332124.3861,31441708.98,92034811.64,-19.00883727,-42.57174877,-39.96525245,-89.75149835,3
KOYRAT_stripped.cif,4.979172257,0.810995001,0.026512663,0.035727393,6.139584401,0.272440407,3.924279714,0.593759955,0.019271559,0.098205204,0.788138974,LOW,4.71806,5.60119,1.07243,1060.42,988.799,0.55142,0.514176,3.23E-05,0.000126867,0.000418663,3.38E-06,0.000228197,0.000131457,0.000104988,2360828.094,5338959.899,14071160.44,-21.80986409,-27.51888589,-29.3499462,-15.59905815,3
