MOF Name,PLD (log10),LCD (log10),Density (g/cc),VSA (m2/cc),VF ,DC_CH4 (log10),DC_CO2 (log10),DC_H2S (log10),Qst_CH4,Qst_CO2,Qst_H2S,Qst_H2O
UWOWEJ_stripped.cif,0.719254201,0.80974282,0.857225,2553.49,0.66422,-2.93E+00,-3.47E+00,-3.73E+00,-15.08580563,-34.44589953,-31.22309433,-74.92831496
UWOWIN_stripped.cif,0.765290711,0.837243012,0.862039,2544.16,0.69356,-2.82E+00,-3.60E+00,-3.66E+00,-15.14627243,-35.43089464,-31.80255502,-69.22742329
UWUKII_stripped.cif,0.905863852,0.969786675,0.931594,1456.82,0.63474,-3.49E+00,-4.33E+00,-4.58E+00,-17.12644657,-37.20604627,-35.13195845,-64.71429316
UWUQEJ_stripped.cif,0.795770214,0.862850829,0.867522,1906.6,0.65122,-3.02E+00,-3.31E+00,-3.30E+00,-15.9734841,-19.99786192,-21.69639173,-13.12964949
UWUTIQ_stripped.cif,0.668966142,0.787169903,1.0094,1465.04,0.59642,-3.43E+00,-3.68E+00,-3.80E+00,-21.44218145,-28.13926008,-29.12891783,-13.74930763
UXABOL_stripped.cif,0.702713081,0.732350328,1.74292,628.937,0.4914,-3.40E+00,-5.11E+00,-5.85E+00,-14.31732932,-47.32696263,-46.56911013,-110.646588
UXAMIR02_stripped.cif,0.609921874,0.704116184,1.24764,614.134,0.49896,-3.42E+00,-3.83E+00,-3.84E+00,-21.00646185,-26.01099626,-30.6927444,-22.20638457
UXEHEL_stripped.cif,0.627271613,0.727687624,1.16513,612.461,0.48066,-3.65E+00,-3.78E+00,-3.94E+00,-23.81351858,-29.42902909,-33.17668198,-20.286527
UXEHIP_stripped.cif,0.682719843,0.784580922,0.94328,1261.89,0.5839,-3.49E+00,-3.67E+00,-3.69E+00,-21.16585748,-25.80823693,-28.29367363,-15.93483572
UXEQUK_stripped.cif,0.673527749,0.712463656,1.02577,899.399,0.55116,-2.51E+00,-5.13E+00,-4.55E+00,-9.690594976,-50.22028371,-48.21303487,-106.3551104
UXIFEN_stripped.cif,0.642598053,0.730764516,1.14451,1109.82,0.52586,-3.36E+00,-3.81E+00,-3.90E+00,-20.44555649,-26.99828642,-32.27310033,-25.72304489
UXIQOJ_stripped.cif,0.848057885,0.855997404,1.13503,1434.67,0.59806,-2.94E+00,-3.20E+00,-3.30E+00,-17.22793996,-21.09818904,-23.01390442,-12.6674278
UXISUR_stripped.cif,0.826663618,1.120626899,0.878357,1877.95,0.72356,-3.59E+00,-4.12E+00,-4.33E+00,-20.77495077,-26.71591777,-29.02181474,-28.37008049
UXOZUE02_stripped.cif,0.62411082,0.753825032,1.19531,967.381,0.54728,-3.52E+00,-3.99E+00,-4.07E+00,-23.71249091,-31.07001182,-33.36902051,-18.55876376
UXUPEJ_stripped.cif,0.763083416,0.787834388,1.21148,733.919,0.53114,-3.50E+00,-4.23E+00,-5.65E+00,-20.42983409,-36.64208214,-58.38790707,-76.04948695
UXUPIN_stripped.cif,0.758115208,0.783719965,1.20124,747.45,0.53704,-3.54E+00,-4.16E+00,-5.67E+00,-20.26158809,-35.15534363,-57.7394137,-73.70608218
UYACUT_stripped.cif,0.670037936,0.701436727,1.49954,2311.51,0.68414,-2.86E+00,-3.94E+00,-4.05E+00,-11.83973609,-29.91049601,-27.45333722,-63.9797581
UYAPOA_stripped.cif,0.626604149,1.045384402,1.21937,1604.47,0.64434,-3.56E+00,-3.66E+00,-3.74E+00,-17.65756139,-24.31704015,-24.72361582,-45.55968025
UYAQAN_stripped.cif,0.730079409,0.85665036,2.24606,639.409,0.46228,-3.41E+00,-3.57E+00,-3.56E+00,-19.44667788,-23.69007295,-26.1656177,-14.97097289
UYAQER_stripped.cif,0.751895457,0.853573501,1.52666,673.005,0.46384,-3.63E+00,-3.52E+00,-3.84E+00,-19.76941352,-23.14501779,-27.33311816,-15.30089784
UYOXUC_stripped.cif,0.650624141,0.81396108,1.25688,2173.62,0.69078,-3.04E+00,-3.33E+00,-3.34E+00,-16.80498821,-22.33725982,-23.46249846,-16.3505856
UYUGEC_stripped.cif,0.782304894,1.153807855,1.03274,1987.04,0.74626,-3.08E+00,-3.37E+00,-3.40E+00,-12.0218102,-17.63079582,-18.79192506,-24.6880962
UZAGUY_stripped.cif,0.65505003,0.745944852,1.0521,2068.97,0.65576,-3.12E+00,-3.95E+00,-4.22E+00,-16.10996,-36.09047505,-33.91930552,-62.2315157
UZARIX_stripped.cif,0.753752301,0.809787912,0.871165,1715.58,0.62894,-3.16E+00,-3.85E+00,-3.65E+00,-16.22722563,-33.09231969,-28.66029894,-78.788593
UZAROE_stripped.cif,0.739007949,0.94507301,0.967849,2052.96,0.63828,-3.28E+00,-3.49E+00,-3.50E+00,-14.52522521,-19.13924992,-21.35650131,-17.08358903
UZEJOZ_stripped.cif,0.706579537,0.788358599,0.743765,1847.51,0.68326,-3.23E+00,-4.16E+00,-4.23E+00,-15.12925161,-35.21283975,-33.88439933,-71.04619007
UZEKAM_stripped.cif,0.678720456,0.718756544,0.98077,1107.73,0.61446,-3.66E+00,-4.30E+00,-3.89E+00,-19.21732325,-34.87505893,-33.4647866,-62.1045017
UZIGEQ_stripped.cif,0.582951507,0.898580941,1.13877,945.546,0.56004,-3.69E+00,-4.52E+00,-4.34E+00,-17.41226899,-35.26487147,-33.60452876,-76.61118822
UZIJUJ_stripped.cif,0.767434913,0.821446709,1.01975,1658.96,0.606,-3.39E+00,-5.45E+00,-4.16E+00,-18.98244498,-49.5747862,-34.20937916,-100.9633118
UZOBOB_stripped.cif,0.698200622,0.837075567,1.56107,1038.82,0.52934,-3.56E+00,-3.77E+00,-3.70E+00,-17.30827837,-25.84997737,-29.03053138,-36.56867763
UZUNAF_stripped.cif,0.818279352,0.863576224,1.26614,932.694,0.50242,-3.52E+00,-3.76E+00,-3.85E+00,-17.5565136,-20.70422282,-24.85998441,-17.07836831
UZUNAF01_stripped.cif,0.815430967,0.862313292,1.26957,924.865,0.50098,-3.47E+00,-3.64E+00,-3.90E+00,-17.64686973,-20.8141636,-24.99758857,-16.92786565
UZUNEJ_stripped.cif,0.819058702,0.863125896,1.26497,918.958,0.50122,-3.45E+00,-3.70E+00,-3.84E+00,-17.63916939,-20.91203825,-25.18001556,-17.682035
UZUPOV_stripped.cif,0.964866087,1.006555887,0.974713,1091.88,0.57584,-3.62E+00,-3.95E+00,-4.08E+00,-16.35710886,-21.46551761,-24.22051292,-16.93016491
UZUPUB_stripped.cif,0.962400592,1.003518693,0.97443,1120.96,0.57848,-3.67E+00,-3.92E+00,-4.14E+00,-16.81188857,-21.54577319,-24.56797944,-16.25471825
UZUTUG_stripped.cif,0.630737975,0.941979761,1.62256,649.372,0.50768,-4.01E+00,-4.28E+00,-4.52E+00,-22.32708179,-34.07162595,-36.39227534,-29.7965831
VABQAQ_stripped.cif,0.67645674,0.81022714,1.11665,1270.03,0.563,-4.05E+00,-4.28E+00,-4.92E+00,-19.21304049,-33.36911872,-40.58860896,-56.79981162
VACFOV_stripped.cif,0.875640515,0.894618412,0.913632,1874.3,0.6754,-3.20E+00,-3.50E+00,-3.81E+00,-19.21313469,-23.36295955,-26.55065982,-15.299504
VACFOV01_stripped.cif,0.829602208,0.843145537,0.970836,1809.46,0.6558,-3.65E+00,-3.65E+00,-3.98E+00,-23.20597133,-27.83955764,-31.03465198,-16.17208943
VACFUB01_stripped.cif,0.92193086,0.931804049,1.18192,1009.46,0.54152,-3.19E+00,-3.44E+00,-3.45E+00,-15.5592272,-20.02724967,-21.0423029,-12.36933953
VACKUI_stripped.cif,0.920820144,0.980558277,0.705297,1713.61,0.69308,-3.38E+00,-3.57E+00,-3.75E+00,-16.33468632,-22.09794382,-23.72078217,-12.49102152
VACLAP_stripped.cif,0.810358217,1.03195755,0.754034,1878.52,0.70284,-3.12E+00,-3.35E+00,-3.43E+00,-14.66842339,-19.89377405,-21.40694752,-12.96608704
VACLIX_stripped.cif,1.04602706,1.383158942,0.572522,1666.3,0.81848,-2.97E+00,-3.28E+00,-3.68E+00,-12.71748794,-15.69918886,-21.3181372,-19.17124324
VACTIE_stripped.cif,0.627405802,0.75435063,1.40487,839.66,0.49112,-3.59E+00,-3.65E+00,-3.83E+00,-22.92030639,-27.47536863,-30.66959955,-16.25257162
VADJAO_stripped.cif,0.632841812,0.687250638,1.26453,391.773,0.45724,-3.67E+00,-3.66E+00,-3.86E+00,-25.17297513,-29.27682899,-33.94444673,-19.4437083
VADZOQ_stripped.cif,0.867888025,1.018767052,0.876059,1073,0.57854,-3.41E+00,-3.70E+00,-3.63E+00,-17.43463479,-24.50547342,-24.50170233,-11.33476118
VAFFAL_stripped.cif,0.699125454,0.774711078,0.566759,2072.99,0.74534,-2.81E+00,-4.02E+00,-3.60E+00,-7.216102676,-32.19232491,-26.55763689,-80.76113226
VAGBUD_stripped.cif,0.976914149,1.010085725,1.57268,1114.39,0.58966,-2.99E+00,-3.61E+00,-3.46E+00,-18.49690255,-27.1319832,-26.32027843,-63.66540877
VAGMAT_stripped.cif,1.12266862,1.173772316,0.364733,1893.05,0.8524,-2.78E+00,-3.19E+00,-3.21E+00,-10.27013731,-16.73417679,-16.25555754,-50.8265189
VAGMEX_stripped.cif,1.161019828,1.183645595,0.352219,1821.97,0.85838,-2.79E+00,-3.15E+00,-3.22E+00,-10.15457995,-16.91364193,-16.32348611,-51.50951117
VAGMIB_stripped.cif,1.005909875,1.044142521,0.459099,2165.31,0.80738,-2.99E+00,-3.24E+00,-3.39E+00,-12.95092728,-16.52712307,-18.52478269,-8.782742296
VAGMIB01_stripped.cif,0.992784962,1.029550158,0.46338,2170.6,0.80664,-3.00E+00,-3.21E+00,-3.33E+00,-12.84693603,-16.37849312,-18.20990512,-8.866325001
VAGMOH_stripped.cif,0.884962368,0.980472429,0.49461,2298.05,0.79346,-2.96E+00,-3.21E+00,-3.29E+00,-13.0071309,-16.48629914,-18.30359323,-9.101435675
VAGTAA_stripped.cif,0.643324343,0.754945844,0.872258,1471.94,0.64314,-3.54E+00,-4.21E+00,-4.59E+00,-16.56236303,-36.92619255,-36.46114651,-70.62641922
VAGTAA02_stripped.cif,0.64872096,0.751953123,0.864206,1554.23,0.64698,-3.59E+00,-4.17E+00,-4.60E+00,-16.46235749,-36.01298078,-37.00352657,-70.0084367
VAHJEW_stripped.cif,0.633938855,0.774224174,1.08689,1122.02,0.54578,-3.81E+00,-3.96E+00,-4.07E+00,-22.62850776,-28.69249849,-31.02857533,-39.16676721
VAHTOQ_stripped.cif,0.626392726,0.823667858,1.06844,990.772,0.52134,-4.16E+00,-4.30E+00,-4.15E+00,-23.15591728,-40.07269253,-39.83930935,-83.90856905
VAHTUW_stripped.cif,0.890209689,0.993745638,1.09206,961.493,0.5357,-3.61E+00,-5.13E+00,-4.45E+00,-20.77158074,-43.72811224,-35.74857903,-97.81738909
VAHVAE_stripped.cif,0.705981674,0.801442815,0.770095,1977.44,0.64934,-3.82E+00,-3.96E+00,-4.11E+00,-26.09639932,-33.11514904,-34.96269531,-69.4264081
VAHVOR_stripped.cif,0.684055916,0.805130973,1.14511,2040.43,0.63658,-2.75E+00,-4.21E+00,-3.63E+00,-18.2352185,-40.77790643,-33.14114929,-92.50974849
VAJTOR_stripped.cif,0.583865012,0.615882747,1.37007,93.385,0.42794,-3.30E+00,-3.67E+00,-3.75E+00,-28.20722065,-37.61365634,-37.11715289,-66.11368752
VAJVUZ_stripped.cif,0.592318907,0.706799685,1.34537,557.599,0.50116,-4.10E+00,-4.58E+00,-4.31E+00,-27.0370957,-37.4671615,-36.89593731,-41.75693037
VAKCUI_stripped.cif,0.637656811,0.729144533,1.15221,1072.73,0.57232,-3.55E+00,-4.19E+00,-4.21E+00,-19.55950683,-35.30193208,-32.98302637,-68.71043511
VAKDAP_stripped.cif,0.632029874,0.726468837,1.18761,1037.17,0.56876,-3.57E+00,-4.23E+00,-4.37E+00,-19.81251916,-36.64751513,-33.97005624,-72.12188251
VAKXAI_stripped.cif,0.601044728,0.700397354,1.23557,572.111,0.48072,-3.69E+00,-3.87E+00,-4.14E+00,-21.92174788,-32.89267797,-33.76219755,-29.10254359
VALFUL_stripped.cif,0.626913914,0.689093879,1.24662,506.9,0.46202,-3.58E+00,-4.06E+00,-3.87E+00,-25.60476414,-31.32984919,-34.43871345,-18.78340529
VALVAI_stripped.cif,0.687398743,0.795063471,1.64521,974.91,0.52482,-3.23E+00,-3.98E+00,-3.78E+00,-20.73447029,-33.39384098,-32.31433972,-49.11588921
VAMLAZ_stripped.cif,0.710785647,0.828225385,1.52521,978.241,0.5383,-3.54E+00,-3.76E+00,-3.86E+00,-19.70780828,-29.47551625,-28.89238888,-18.488255
VAMPOR_stripped.cif,1.035534196,1.062047718,1.1802,1457.28,0.6406,-3.05E+00,-3.92E+00,-3.80E+00,-13.68912488,-28.75768202,-24.67756814,-51.41255156
VAMQAE_stripped.cif,0.728533957,0.782607335,1.59169,438.673,0.44854,-2.69E+00,-3.21E+00,-3.03E+00,-12.20886198,-13.6961177,-15.37325943,-7.465777627
VAMQEI_stripped.cif,0.779393725,0.912316135,1.39365,1117.24,0.54446,-3.88E+00,-4.01E+00,-4.10E+00,-13.94130422,-20.0056467,-21.73120344,-19.48357717
VAMQIM_stripped.cif,0.783807138,0.904900473,1.47995,1016.12,0.5277,-3.83E+00,-3.88E+00,-3.99E+00,-12.78995295,-17.86863211,-18.64118914,-14.11353843
VAMQOS_stripped.cif,0.80827851,0.923716924,1.26592,1152.9,0.55488,-3.59E+00,-3.86E+00,-3.90E+00,-12.05163974,-15.58413486,-16.21343689,-8.761793364
VAMQUY_stripped.cif,0.780297866,0.908753555,1.39472,1148.63,0.54672,-3.77E+00,-4.02E+00,-4.06E+00,-14.00347996,-20.15699716,-22.04339369,-19.69408859
VAMXEO01_stripped.cif,0.77993038,0.835231943,0.975059,1343.74,0.59714,-3.22E+00,-3.49E+00,-3.56E+00,-21.49705737,-26.58543403,-29.11759188,-15.04583384
VANGOJ_stripped.cif,0.737594934,0.874419771,0.949777,1327.31,0.6056,-3.31E+00,-4.00E+00,-4.38E+00,-20.75766824,-40.07095994,-38.4494807,-66.31931817
VANGUP_stripped.cif,0.637352615,0.796158571,1.00892,1359.94,0.58354,-3.47E+00,-4.23E+00,-4.02E+00,-20.44429388,-39.6539087,-37.85678119,-65.36066233
VANHAW_stripped.cif,0.708815071,0.810311168,1.06762,1465.28,0.59362,-3.45E+00,-5.00E+00,-5.04E+00,-19.20752335,-45.69617144,-45.34754285,-72.67733178
VANHEA_stripped.cif,0.778195401,0.932660938,0.853114,2044.86,0.64792,-3.28E+00,-3.56E+00,-3.73E+00,-19.22564023,-24.99576784,-27.60904093,-55.9451382
VANHIE_stripped.cif,0.740520586,0.860821152,1.13822,973.728,0.55878,-3.98E+00,-4.12E+00,-4.24E+00,-21.70524951,-39.79944231,-37.30157938,-76.36923532
VANWIS_stripped.cif,0.588886569,0.692240422,1.51623,378.962,0.42302,-4.10E+00,-4.39E+00,-4.28E+00,-22.2914974,-28.74836535,-31.28538248,-22.47922408
VAPROW_stripped.cif,0.655370893,0.786441913,1.14115,1177.19,0.53198,-3.23E+00,-3.48E+00,-3.47E+00,-18.37945787,-22.50209575,-25.43982056,-16.60591139
VAPVAM_stripped.cif,0.90102981,1.020881461,0.96877,1188.41,0.6045,-3.62E+00,-3.86E+00,-4.00E+00,-16.94831772,-29.31369783,-26.16948886,-33.0371219
VAPYIX_stripped.cif,0.601814546,0.765368244,1.41442,430.217,0.42846,-3.82E+00,-4.11E+00,-4.14E+00,-24.85285589,-29.83284257,-32.23325391,-15.50544844
VAQSEO_stripped.cif,0.671390398,0.745247382,1.46499,422.411,0.41774,-3.68E+00,-3.73E+00,-3.79E+00,-21.94757817,-26.53943522,-30.54317382,-20.95252174
VAQTUF_stripped.cif,0.824942217,1.005821182,0.858553,1434.95,0.61762,-3.34E+00,-3.67E+00,-3.74E+00,-17.69801208,-26.44253694,-26.24450887,-19.31452571
VAQXUJ_stripped.cif,0.646808422,0.732217594,1.08866,964.235,0.57608,-3.16E+00,-3.46E+00,-3.39E+00,-22.69670297,-28.34252494,-30.12216915,-34.32742727
VARJEF_stripped.cif,0.630175565,0.875186322,0.807576,1704.71,0.62964,-3.56E+00,-3.62E+00,-3.80E+00,-17.97542268,-22.56798448,-23.79431024,-11.73716331
VARLAE_stripped.cif,0.756911353,0.775965602,1.50355,519.547,0.4914,-3.78E+00,-6.11E+00,-5.88E+00,-24.02418595,-47.52318551,-46.43003379,-55.75277766
VASGII_stripped.cif,0.79050683,0.935837647,1.08027,1546.89,0.62022,-3.42E+00,-3.71E+00,-3.98E+00,-17.77737633,-24.03881228,-30.06864453,-28.50983468
VASKOR_stripped.cif,0.61919041,0.645325967,1.15817,864.076,0.54482,-3.28E+00,-3.74E+00,-3.61E+00,-19.47331564,-27.08194629,-26.23992445,-15.49726714
VATNIQ_stripped.cif,0.604162309,0.826900473,1.77802,2025.49,0.60722,-2.98E+00,-3.99E+00,-3.50E+00,-19.5742212,-36.59857015,-33.7398193,-42.07683313
VATZUN_stripped.cif,0.631386942,0.739966906,0.934654,1068.18,0.59852,-3.60E+00,-4.45E+00,-4.48E+00,-18.45193117,-40.26902695,-37.45564614,-78.22962438
VAVBAX_stripped.cif,0.632951034,0.755336607,0.943543,1126.93,0.61116,-3.50E+00,-4.30E+00,-4.15E+00,-18.63128189,-38.960806,-36.37420706,-71.91587349
VAVCED_stripped.cif,0.640938349,0.785533407,0.849012,1828.29,0.64344,-3.40E+00,-3.89E+00,-3.62E+00,-18.40307012,-35.64092106,-28.17608118,-54.41665584
VAVKEK_stripped.cif,0.607582612,0.670448106,1.35643,370.862,0.43572,-3.68E+00,-3.86E+00,-4.01E+00,-25.75175273,-30.55320969,-33.97037974,-17.93485675
VAVWAQ_stripped.cif,0.715247682,0.741691963,1.12974,2626.32,0.71828,-2.38E+00,-3.63E+00,-2.74E+00,-11.12578132,-25.48063178,-30.13792258,-47.86196944
VAWBUQ_stripped.cif,0.802337844,0.853127293,0.6656,3526.98,0.82858,-2.56E+00,-3.45E+00,-3.57E+00,-7.912518258,-22.38779172,-28.49159068,-44.72030973
VAWCIF_stripped.cif,0.713382166,0.740158128,1.40218,2562.07,0.69988,-2.67E+00,-3.14E+00,-2.88E+00,-10.60199219,-17.91587202,-22.02851482,-30.23988089
VAWCOL_stripped.cif,0.711622509,0.801515528,0.897728,3286.33,0.80014,-2.69E+00,-3.35E+00,-3.04E+00,-7.825804187,-16.2647098,-19.88948033,-33.25141521
VAWCUR_stripped.cif,0.757116533,0.861471084,0.758648,2933.97,0.82254,-2.81E+00,-3.47E+00,-3.38E+00,-7.641521081,-20.4567828,-25.45460538,-61.85130417
VAWGIJ_stripped.cif,0.728991361,0.846521432,0.945219,3119.95,0.78016,-2.68E+00,-3.49E+00,-3.26E+00,-9.039296426,-21.30969855,-22.07799348,-48.71757824
VAWHOQ_stripped.cif,0.687421043,0.750184289,1.3286,2663.17,0.70322,-2.68E+00,-3.28E+00,-3.18E+00,-10.75218931,-19.1324725,-21.5480183,-34.07284947
VAXJAI_stripped.cif,0.927221466,1.046904683,0.588618,2176.15,0.78578,-2.94E+00,-4.25E+00,-3.98E+00,-11.79505105,-37.01681156,-35.49755594,-81.09442184
VAXJOW_stripped.cif,0.94749891,1.128873373,0.559007,2136.71,0.8106,-2.91E+00,-3.41E+00,-3.35E+00,-11.06329078,-19.91009104,-17.45477004,-43.53963418
VAYGAF_stripped.cif,0.652922888,0.726762245,1.23199,425.315,0.45472,-3.99E+00,-5.43E+00,-4.44E+00,-24.66734797,-43.96252171,-38.64282097,-79.1993157
VAZHOW_stripped.cif,0.691769096,0.813715726,1.02424,1145.12,0.5486,-3.19E+00,-3.46E+00,-3.51E+00,-19.99125285,-24.55182084,-26.36347412,-13.2434829
VAZJEO_stripped.cif,0.726375883,0.749352854,1.03737,1045.16,0.52862,-3.26E+00,-3.66E+00,-4.50E+00,-21.70771373,-28.47850143,-48.87126208,-58.66062333
VAZROF_stripped.cif,0.660937538,0.70188474,1.23766,632.928,0.45436,-3.63E+00,-3.96E+00,-3.98E+00,-24.74470811,-29.19151557,-32.68319175,-15.8500509
VAZTOG_stripped.cif,0.900354018,1.085033565,0.602258,2120.56,0.78682,-2.89E+00,-3.16E+00,-3.25E+00,-9.817424144,-12.11308317,-12.99400466,-7.405040193
VAZTUM_stripped.cif,0.89955131,1.091593104,0.594787,2161.35,0.799,-2.88E+00,-3.08E+00,-3.15E+00,-9.037029212,-11.30747412,-11.83195053,-6.83275703
VAZVEA_stripped.cif,0.639461586,0.784226323,1.48034,655.85,0.47772,-3.81E+00,-4.70E+00,-4.77E+00,-20.21708083,-38.49653032,-38.24156138,-79.20256562
VAZZIG_stripped.cif,0.788716905,0.871226646,1.90776,1218.03,0.56476,-3.40E+00,-4.15E+00,-3.65E+00,-15.81249477,-43.20906365,-22.31803793,-100.569751
VEBXIK_stripped.cif,0.68457519,0.713161968,1.22473,455.239,0.54594,-3.50E+00,-3.81E+00,-3.87E+00,-21.78678091,-28.83555683,-29.95385268,-26.19607594
VECFUG_stripped.cif,0.598511462,0.735217128,1.18827,617.404,0.48896,-4.02E+00,-5.44E+00,-4.50E+00,-19.73040328,-46.58746791,-36.04242827,-87.28267547
VECGOC_stripped.cif,0.584066495,0.722930753,1.57452,905.677,0.53226,-3.76E+00,-4.66E+00,-5.27E+00,-18.94317358,-56.13584776,-54.90555756,-124.3764052
VEDDIT_stripped.cif,0.588782473,0.701243222,1.47431,261.379,0.52846,-3.92E+00,-5.15E+00,-4.20E+00,-22.91059145,-78.73892513,-35.6147435,-108.6734257
VEDFER_stripped.cif,0.598515841,0.772304833,1.02864,1213.43,0.58242,-3.68E+00,-3.73E+00,-3.95E+00,-19.52381519,-24.6275977,-26.37965748,-82.25838408
VEDFOB_stripped.cif,0.607112815,0.77403496,1.02043,1259.2,0.5833,-3.64E+00,-3.76E+00,-3.82E+00,-19.48038552,-24.23588155,-26.12129605,-76.08968186
VEDGAO_stripped.cif,0.583028651,0.750959426,1.04345,1108.79,0.57156,-3.87E+00,-3.76E+00,-4.09E+00,-19.64850601,-24.91218843,-26.50471082,-76.88910381
VEDLAT_stripped.cif,0.85757491,0.939411914,2.71194,945.045,0.50944,-3.59E+00,-5.53E+00,-5.14E+00,-16.9026695,-48.76414422,-43.95829488,-97.62243084
VEDYAF_stripped.cif,0.6298671,0.759205358,0.990137,946.76,0.55322,-3.84E+00,-3.91E+00,-4.63E+00,-21.33543979,-30.7458153,-35.06668175,-48.56195071
VEFMEA_stripped.cif,0.858721222,0.899877931,0.860598,1549.9,0.64824,-3.21E+00,-3.37E+00,-3.59E+00,-17.0551318,-22.08900468,-24.26290639,-16.31756996
VEFTOR_stripped.cif,0.667681714,0.765286237,1.24156,1319.09,0.5795,-3.72E+00,-3.70E+00,-4.08E+00,-18.89856522,-24.51717915,-28.49601877,-20.58951625
VEGCAN_stripped.cif,0.953349841,1.418830079,0.74946,1728.36,0.82298,-2.92E+00,-3.33E+00,-3.42E+00,-10.93741133,-18.23310158,-19.64525543,-45.65800205
VEGGOG_stripped.cif,0.708432798,0.786072484,1.24699,482.109,0.44622,-3.54E+00,-3.83E+00,-3.92E+00,-21.54484555,-27.22075035,-30.03210276,-19.32407962
VEGPII_stripped.cif,0.748459376,0.943850017,0.958187,1413.92,0.60742,-3.61E+00,-3.86E+00,-4.12E+00,-20.54530075,-24.28104555,-28.63424618,-13.30242222
VEGPOO_stripped.cif,0.709698954,0.871002257,1.08037,1276.44,0.57774,-3.55E+00,-4.17E+00,-4.48E+00,-19.57434819,-28.26375742,-35.28346106,-40.45452625
VEGPUU_stripped.cif,0.662945671,0.893157878,1.03694,1452.76,0.59748,-3.64E+00,-4.13E+00,-4.59E+00,-19.81580614,-31.62070647,-48.80946741,-55.83824201
VEGQIJ_stripped.cif,0.650703745,0.711646131,1.54038,1419.27,0.60026,-2.85E+00,-3.96E+00,-4.18E+00,-16.11526693,-37.01311391,-37.31361453,-69.19742248
VEGXIP_stripped.cif,0.599417975,0.68618834,1.3639,742.524,0.52958,-3.60E+00,-3.55E+00,-3.71E+00,-27.08687725,-32.3216964,-36.90547741,-21.37618916
VEHBOC_stripped.cif,0.687243499,0.812504928,1.10974,1048.76,0.5615,-3.54E+00,-4.28E+00,-4.03E+00,-23.46196158,-39.87546533,-33.5184358,-91.30147824
VEHBUI_stripped.cif,0.699069012,0.817136813,1.09377,1086.49,0.57,-3.48E+00,-4.37E+00,-3.98E+00,-22.76595407,-36.97012088,-34.32480058,-85.57089414
VEHJID01_stripped.cif,0.730753214,0.832703024,0.905817,2378.2,0.7227,-3.09E+00,-3.95E+00,-4.34E+00,-12.76303139,-35.62269453,-36.413684,-81.76646755
VEHKEA_stripped.cif,0.940976434,1.004211281,1.06898,1792.18,0.70842,-3.16E+00,-3.42E+00,-3.52E+00,-14.2372157,-18.97743252,-20.50241034,-14.36692525
VEHKOK_stripped.cif,0.702642462,0.805177226,1.18717,1509.39,0.60222,-3.21E+00,-3.73E+00,-4.20E+00,-18.70298611,-31.17623749,-37.43942241,-73.50248398
VEHNAZ_stripped.cif,0.868568621,1.075438922,0.789542,1622.71,0.67406,-3.02E+00,-3.69E+00,-3.60E+00,-14.64869203,-26.67801458,-26.33145045,-19.35247116
VEHPUU_stripped.cif,0.758088677,0.798044005,1.2974,920.198,0.50608,-3.35E+00,-3.53E+00,-3.71E+00,-16.13197018,-18.75097934,-22.70736085,-17.14218642
VEJHEZ_stripped.cif,0.793901388,1.177745084,0.685719,2114.46,0.77174,-2.74E+00,-3.65E+00,-3.71E+00,-12.16316608,-31.88727912,-35.30616037,-61.54569026
VEJHID_stripped.cif,0.896708054,1.113966403,0.659994,2163.31,0.79014,-2.93E+00,-3.08E+00,-3.11E+00,-10.48965023,-13.9100158,-14.75845103,-24.47187656
VEJKED_stripped.cif,0.589802206,0.660129019,1.17218,393.924,0.44488,-3.63E+00,-3.99E+00,-3.85E+00,-25.9983481,-32.60037284,-34.88989353,-20.71443313
VEJYIT_stripped.cif,0.723171523,0.80773116,0.928973,1710.66,0.66882,-3.25E+00,-3.46E+00,-3.44E+00,-16.68613306,-21.09789471,-22.26060524,-14.82222347
VEJYIT01_stripped.cif,0.704896587,0.816885964,0.921332,1746.95,0.67428,-3.22E+00,-3.44E+00,-3.44E+00,-16.53205092,-20.76438729,-22.00921592,-14.42635571
VEJZIU_stripped.cif,0.874459204,1.121464309,0.746095,1824.01,0.72966,-3.25E+00,-3.62E+00,-3.69E+00,-13.47524768,-17.65658246,-19.314303,-10.52754405
VEMTAJ01_stripped.cif,0.586080707,0.709421768,1.24019,883.574,0.5506,-3.39E+00,-3.67E+00,-3.59E+00,-20.65447482,-27.10896724,-28.85731682,-19.27214265
VEQBID_stripped.cif,0.691824729,0.814679677,1.46143,1100.79,0.54116,-3.55E+00,-3.66E+00,-3.86E+00,-16.06328942,-22.2227033,-27.6713069,-24.97199047
VEQSOZ_stripped.cif,1.019582751,1.033038349,0.865805,1166.26,0.62668,-2.88E+00,-3.27E+00,-3.38E+00,-11.52434564,-16.56866555,-19.59828643,-17.90593856
VEQSUF_stripped.cif,1.19604679,1.261213844,0.629378,1243.81,0.72188,-3.40E+00,-3.71E+00,-4.50E+00,-15.42792527,-23.11477614,-43.23180821,-55.44389742
VERQOZ_stripped.cif,0.676817937,0.857803933,1.47893,1303.54,0.6014,-4.06E+00,-4.63E+00,-5.02E+00,-17.59368409,-38.33140556,-40.90688232,-75.99604177
VERQOZ01_stripped.cif,0.677255543,0.857999711,1.47541,1314.47,0.6005,-4.07E+00,-4.55E+00,-5.35E+00,-17.51829666,-38.23221987,-40.78274209,-75.82161001
