MOF Name,PLD,LCD,Density (g/cc),VSA (m2/cc),GSA (m2/g),VF,PV (cc/g),K0_CH4,K0_CO2,K0_H2S,K0_H2O,DC_CH4,DC_CO2,DC_H2S,P_CH4,P_CO2,P_H2S,Qst_CH4,Qst_CO2,Qst_H2S,Qst_H2O
VUHJAK_stripped.cif,4.68995,5.35129,1.88463,454.529,241.177,0.43146,0.228937,2.86E-05,0.000351362,0.0017027,0.427355,0.00041294,0.000296778,0.000381054,6641322.642,58663471.67,365011176.4,-23.88126721,-33.3514249,-36.04461772,-60.60246545
VUHNIX_stripped.cif,4.31474,8.81529,1.54068,874.96,567.904,0.5305,0.344328,7.32E-06,2.44E-05,9.57E-05,4.94E-06,0.000214464,0.00013732,9.66E-05,722304.9031,1543026.09,4251241.969,-18.62909961,-24.34815672,-28.25373264,-23.64188382
VUJBEI_stripped.cif,6.58719,18.45826,0.562613,2093.53,3721.08,0.7947,1.41252,8.12E-06,6.90E-05,9.07E-05,0.102835,0.001208405,0.000297676,0.000436202,1648001.525,3447273.622,6648060.657,-13.14999748,-24.69550978,-23.73115296,-50.62332519
VUJBIM_stripped.cif,6.63118,18.71723,0.625363,2093.36,3347.43,0.79426,1.41644,8.14E-06,2.60E-05,4.01E-05,3.54E-05,0.000703201,0.000430392,0.000425999,1068071.503,2092729.453,3191286.198,-13.47832828,-20.09048095,-20.05581261,-27.71413421
VUJLET_stripped.cif,5.89781,7.31308,0.83597,2214.97,2649.58,0.71266,0.852495,0.000012616,3.17E-05,7.23E-05,3.10E-06,0.001077027,0.000508021,0.000563325,3390737.279,4019271.527,10163248.28,-15.14991962,-19.41206953,-21.03636696,-11.87645368
VUJVOM_stripped.cif,4.71329,5.95541,1.19589,906.434,757.957,0.50754,0.424403,7.83E-05,0.000266868,0.00135181,6.62E-06,0.00023461,0.000118408,0.000124307,6559311.74,11280358.31,59987001.43,-23.94099659,-29.20699844,-32.39238073,-18.83166997
VUKGIS_stripped.cif,4.08204,5.08386,1.1127,1184.59,1064.61,0.59654,0.536121,1.87E-05,0.000276273,0.00172233,0.0543427,0.00059694,9.33E-05,5.49E-05,3699837.378,8561289.753,31379275.66,-19.33046588,-31.28631114,-37.05046119,-52.96120344
VUKSOL_stripped.cif,4.26117,5.65121,1.20168,1248.68,1039.12,0.55028,0.457926,2.15E-05,6.83E-05,0.000361626,1.15E-05,0.000461246,0.000226975,0.00023473,3563161.629,5560353.694,30448926.87,-19.67323282,-25.13962541,-29.37520297,-22.29276197
VUKTAY_stripped.cif,4.27431,5.60355,1.40562,649.923,462.374,0.50132,0.356653,2.82E-05,0.012033,0.001823,251634,0.000155401,4.09E-06,4.94E-05,1841744.84,20665006.79,37807123.82,-23.31875421,-52.59084771,-39.27652851,-102.5251557
VUKTIG_stripped.cif,4.32231,5.58633,1.41396,661.768,468.026,0.5044,0.35673,2.69E-05,0.00107848,0.000828412,58.2161,0.000223292,5.13E-05,8.52E-05,2538123.734,23333712.57,29803230.73,-23.1364664,-43.55984304,-34.8144079,-79.76474902
VUKTUS_stripped.cif,5.30461,6.57621,1.34132,1013.7,755.749,0.53756,0.40077,2.88E-05,0.00310467,0.000851284,21144.1,0.000206345,7.77E-06,0.00010778,2376483.891,9664961.685,36736751.62,-23.49854248,-49.28451479,-34.98929924,-95.4281908
VULKIX_stripped.cif,4.47082,5.8539,1.32746,832.694,627.285,0.50988,0.384103,7.68E-06,0.0024469,0.0005801,7503800,0.000207753,2.73E-05,3.80E-05,631835.8932,26443874.92,8739968.015,-17.81150285,-45.19641974,-34.73622883,-102.9064334
VULKOD_stripped.cif,3.95235,5.01649,1.39517,516.937,370.52,0.45226,0.324162,2.27E-05,0.00114332,0.00118822,1.95503,6.60E-05,1.57E-05,2.56E-05,625657.6995,7468853.127,12645156.12,-22.90974073,-40.19232311,-35.83072722,-66.20934306
VULMEV_stripped.cif,4.07517,5.12457,1.3951,159.08,114.028,0.4289,0.307433,9.04E-06,0.000304428,0.000414927,0.0011247,4.20E-05,7.00E-06,2.03E-05,158260.2748,887848.0435,3504710.125,-22.27774833,-41.05683874,-36.78155185,-48.54309396
VULMUL_stripped.cif,4.49164,5.39315,0.837325,1416.46,1691.65,0.63904,0.763192,1.52E-05,0.00271736,0.00328256,520.347,0.000571805,0.000132097,0.000217893,2176820.843,89719699.05,178774754,-16.43622389,-36.86765093,-34.71004835,-74.7647363
VULNOG_stripped.cif,4.87798,6.18407,0.852664,1642.61,1926.44,0.6624,0.77686,1.75E-05,0.00328862,0.0052877,185.135,0.000590953,0.000114306,0.000197805,2636277.453,95678640.18,266218173.8,-16.89431643,-37.22427066,-36.36492235,-71.07474892
VULRAW_stripped.cif,4.568,5.4354,1.6045,551.476,343.706,0.44764,0.278991,2.49E-05,5.00E-05,0.000329494,1.04E-06,0.000154067,0.000133952,9.30E-05,1837300.565,3210714.998,14677185.98,-23.3121928,-26.63559724,-30.17977421,-13.86738365
VULRAW01_stripped.cif,4.35506,5.37244,1.65287,506.928,306.696,0.43184,0.261267,2.86E-05,5.67E-05,0.000416099,1.08E-06,0.000106613,0.000139235,5.92E-05,1506077.655,3896138.822,12155280.37,-24.0020178,-27.34772414,-31.12552564,-14.21340477
VULRAW02_stripped.cif,4.56454,5.42105,1.614,557.238,345.253,0.44974,0.27865,2.61E-05,0.000052524,0.000348938,1.06E-06,0.000125249,0.000116118,8.05E-05,1577580.967,2938433.11,13541637.36,-23.43672094,-26.78494141,-30.34078217,-13.94401832
VULWEF_stripped.cif,3.98416,4.99684,1.2588,768.382,610.41,0.4988,0.396251,4.04E-05,0.00048978,0.000612388,3.77E-06,0.000148098,0.000135204,6.95E-05,2247487.962,24882950.01,15987900.36,-23.74945684,-34.77472176,-31.57342745,-16.11660786
VUMBOW_stripped.cif,5.49714,6.23579,1.50055,638.313,425.385,0.46806,0.311925,1.09E-05,8.09E-05,0.000166199,0.62764,0.000569768,0.000201021,0.000225789,2775270.51,7285737.528,16808787.54,-19.22744268,-35.61883654,-28.19979031,-66.05039286
VUMBUB_stripped.cif,4.52577,5.29516,1.23194,730.535,592.997,0.49148,0.398949,2.87E-05,0.000100942,0.00120839,6.94E-05,0.000119288,7.78E-05,9.93E-05,1260357.999,2888319.348,44119191.84,-24.59254737,-30.8916995,-35.82441594,-28.84047599
VUNJEU_stripped.cif,4.04497,5.84357,1.36179,611.063,448.722,0.47204,0.346633,1.73E-05,0.000110031,0.000204925,1.12679,0.000107278,8.07E-05,5.00E-05,752549.9926,3609942.247,4168337.781,-21.60728922,-30.8976769,-28.70185602,-70.19644831
VUNMUO_stripped.cif,4.49496,4.84109,1.59815,511.108,319.813,0.50476,0.315841,1.71E-06,0.000026765,1.42E-05,0.00122614,0.000856783,5.49E-05,0.000342997,700341.3375,701293.0592,2324480.226,-15.70388865,-30.36868043,-22.06406433,-44.50187103
VUNNEZ_stripped.cif,5.44791,5.51276,1.41847,1011.12,712.821,0.57184,0.403138,2.93E-06,2.19E-05,2.79E-05,0.000965924,0.000726857,0.000314923,0.000419826,902331.5018,2925770.913,4964696.15,-14.5797382,-23.39620543,-21.91328144,-42.28466472
VUNYAF_stripped.cif,4.26861,4.6046,1.44181,678.646,470.691,0.48302,0.33501,1.22E-05,0.00016557,0.000314794,0.00435172,0.000104887,4.52E-05,6.49E-05,548919.8955,3219767.812,8794063.886,-20.90649805,-33.23578861,-31.96368277,-50.02841611
VUNYEJ_stripped.cif,3.93192,4.69074,1.43934,621.846,432.036,0.48346,0.33589,9.02E-06,0.000106254,0.000197867,0.00219799,0.000159758,0.000114054,8.44E-05,619058.2152,5206836.9,7172397.065,-20.14304576,-31.58245829,-30.58838785,-49.15269669
VUNYUA_stripped.cif,13.91701,15.94546,0.838133,1464.8,1747.69,0.69686,0.831443,6.76E-06,0.000134172,5.63E-05,2.97985,0.001091092,5.93E-05,0.000281611,1845852.597,1991126.942,3968085.383,-14.53411244,-36.89689284,-23.9029815,-66.1743198
VUPQOO_stripped.cif,4.14642,5.72146,1.14533,541.064,472.41,0.50798,0.443524,2.07E-05,0.000103031,0.000397791,0.270474,0.000177003,8.46E-05,5.39E-05,1253861.437,2980028.719,7336316.641,-22.35646929,-31.47796874,-31.93228561,-63.89509899
VUQJUN_stripped.cif,10.23371,11.32335,0.790589,1529.21,1934.26,0.67262,0.850783,2.43E-05,0.00200567,0.00114111,1483.93,0.000621056,2.76E-05,7.36E-05,3557886.661,13059230.14,19826859.79,-18.67333395,-43.19254672,-37.04930254,-80.96670133
VUQJUN01_stripped.cif,10.26466,11.32844,0.790589,1533.68,1939.93,0.67224,0.850303,2.41E-05,0.00206491,0.00116044,660.572,0.000707302,9.55E-06,5.81E-05,4027204.119,4652661.652,15924557.66,-18.66447165,-43.4075968,-37.22566774,-80.352071
VUQKAU_stripped.cif,4.47459,5.06538,1.00728,1087.34,1079.48,0.57222,0.568086,2.84E-05,0.0032912,0.00361731,210621,0.000302164,6.57E-05,5.19E-05,2583584.456,65021578.52,56491939.2,-21.44910238,-40.97013308,-37.2930408,-97.39190895
VUQKAU02_stripped.cif,4.32224,4.89678,1.033,917.566,888.254,0.56318,0.545189,2.88E-05,0.00357116,0.00397316,812847,0.00025343,4.54E-05,4.10E-05,2247292.735,49959361.07,50206628.4,-22.00213531,-41.49296816,-38.14047458,-100.8660034
VUQKOI_stripped.cif,5.60829,6.97233,1.35846,911.104,670.691,0.52584,0.387087,5.71E-06,0.0001106,0.00027559,0.17711,0.000397968,4.13E-05,7.46E-05,921140.7631,1851254.058,8334743.976,-17.24036605,-34.1170399,-32.95163688,-58.78347111
VUQKUO_stripped.cif,3.93392,5.3812,1.30466,574.506,440.35,0.51044,0.391244,1.09E-05,5.78E-05,0.00105246,0.00016064,8.05E-05,3.73E-05,5.31E-05,341496.9494,840487.0938,21764002.18,-21.17274591,-29.35434611,-37.22812727,-34.11768347
VUQRAC_stripped.cif,5.62812,7.01474,0.993845,1712.24,1722.85,0.5992,0.602911,9.32E-06,0.000224323,0.000604848,5.02454,0.000426477,5.54E-05,2.01E-05,1179318.18,3685927.335,3615443.517,-17.78701936,-35.64194709,-36.56775855,-67.31273984
VURMOL_stripped.cif,6.45196,13.72369,0.685669,2164.61,3156.93,0.78164,1.13997,4.74E-06,1.89E-05,2.16E-05,0.0025821,0.001059417,0.000303975,0.00048091,1028225.02,1177284.401,2121629.017,-11.24456965,-20.24238242,-17.66183409,-46.22476509
VURYOX_stripped.cif,5.95893,6.57452,1.3407,920.822,686.819,0.50758,0.378592,4.68E-06,8.19E-06,3.51E-05,2.00E-06,0.000552583,0.000306817,0.000217238,1034279.676,1005571.441,3051446.458,-15.85261107,-18.5649981,-22.79226411,-17.20505655
VUSKAW_stripped.cif,7.96636,14.98995,0.594677,2165.83,3642.02,0.8104,1.36276,4.08E-06,1.85E-05,1.68E-05,0.00114375,0.001047312,0.000250356,0.000321408,758827.0833,820926.1965,956019.0437,-10.03260314,-20.79690457,-16.8644494,-44.97574702
VUSKIE_stripped.cif,7.70694,14.85496,0.60968,2181.36,3577.88,0.80408,1.31886,3.99E-06,1.33E-05,1.51E-05,0.000182236,0.000996495,0.000355067,0.000420867,724189.3299,856552.2895,1153074.184,-10.09945971,-17.98387524,-16.09304857,-39.03947694
VUZNEL_stripped.cif,4.13231,4.8677,1.00529,747.332,743.4,0.61014,0.60693,8.18E-06,0.000166684,0.000537884,5188900,0.001118286,0.000446481,0.000410815,2745383.717,22332824.42,66310446.37,-17.98531179,-32.22223059,-33.70437722,-105.4631657
WABZIK_stripped.cif,4.20591,6.4152,0.816633,2084.17,2552.15,0.72752,0.890877,4.29E-06,0.00403432,0.0018107,53781.4,0.000389245,6.78E-05,9.16E-05,406688.9197,66648562.34,40445779.75,-12.88969786,-41.33192131,-35.35198292,-85.66407227
WACLEU_stripped.cif,5.03298,6.11102,1.15501,1135.08,982.746,0.54846,0.474854,0.000019976,0.0701412,0.0576431,49916400,0.000497817,4.80E-06,1.13E-05,3428622.028,116049905.2,225534852.9,-18.61314734,-51.25476377,-50.29364335,-111.9482294
WACPIA_stripped.cif,3.8007,5.12434,0.958717,1115.06,1163.08,0.61946,0.646135,3.65E-05,0.0308134,0.0268501,2296.55,0.000192017,5.70E-05,4.29E-05,2003951.638,502260856.5,329490729.1,-22.08033769,-48.05502103,-43.86794039,-78.13292238
WACPUM_stripped.cif,4.12996,4.93809,1.10623,458.375,414.359,0.51266,0.463432,3.01E-05,9.86E-05,0.000517055,5.40E-06,0.000184487,0.000172515,0.00010646,1831894.691,5614413.162,18177142.75,-22.75147325,-27.76727707,-31.10485185,-18.96529474
WADPAT_stripped.cif,4.38552,5.3524,1.13939,1107.94,972.398,0.62394,0.547611,5.28E-06,4.52E-05,0.000102499,0.0246433,0.000322137,0.000238835,7.74E-05,578684.0759,3667930.29,2698025.499,-16.15403936,-25.65075767,-25.9417628,-56.80339684
WAFPEB_stripped.cif,4.4502,5.47552,1.10278,591.747,536.596,0.52316,0.474402,3.77E-05,0.000391551,0.000729169,0.00219671,0.000178954,4.73E-05,6.80E-05,2222569.094,6094755.722,16320875.21,-23.94493482,-35.10547021,-34.34087364,-48.92067452
WAGJUM_stripped.cif,5.0199,6.81856,3.04721,720.157,236.333,0.48492,0.159136,5.97E-07,8.63E-06,0.000108031,87.0165,0.000330097,5.12E-05,1.58E-05,179263.4173,401911.1544,1556553.636,-14.73928603,-31.70331011,-42.0664939,-80.83005461
WAGPUS_stripped.cif,4.54124,6.31691,1.31387,2178.29,1657.92,0.63212,0.481113,8.36E-06,0.000353141,0.000400646,0.518772,0.000699579,6.16E-05,7.96E-05,2292503.381,8533637.317,12508451.44,-16.58147247,-35.77548433,-31.91524536,-59.8191578
WAGYUA_stripped.cif,10.73536,16.86507,0.772322,1985.19,2570.42,0.83046,1.07528,5.75E-06,1.88E-05,2.18E-05,0.00215726,0.001230768,0.000419131,0.000420889,1632019.471,1817644.028,2117842.869,-10.56130928,-19.09535852,-16.57851109,-50.07735279
WAHFUJ_stripped.cif,3.93435,5.00451,1.28464,679.058,528.6,0.4804,0.373958,0.000013793,6.79E-05,0.000217074,4.44E-06,0.000112867,0.000144695,8.86E-05,596981.6219,3765963.91,7374010.27,-21.18255762,-26.63822362,-29.62492757,-18.33271259
WAHGAQ_stripped.cif,4.0337,5.02878,1.28079,736.949,575.387,0.48406,0.377939,1.41E-05,6.73E-05,0.000218948,4.37E-06,0.000110255,0.000149132,8.67E-05,593336.3123,3835755.404,7256826.265,-21.05269054,-26.48211559,-29.49087943,-18.16809328
WAHGIY_stripped.cif,4.40357,5.33673,1.28737,578.338,449.239,0.47138,0.366157,3.63E-05,0.0001322,0.000598613,3.33E-06,0.000153831,0.000157475,9.75E-05,2143947.344,8000199.804,22429785.43,-23.41889088,-28.45358796,-31.32470033,-17.44636104
WAHKOI_stripped.cif,4.52698,8.28427,0.775589,1583.8,2042.06,0.62972,0.811925,2.15E-05,5.74E-05,0.000250985,1.70E-05,0.000197867,0.000168478,0.000102957,985454.7922,2237748.117,5982634.428,-18.33496712,-22.70254936,-26.57824902,-22.60527966
WAHNUQ_stripped.cif,3.83679,5.20165,2.56954,302.375,117.677,0.463,0.180188,1.88E-05,7.55E-05,0.000451999,319.956,8.24E-05,8.84E-05,4.81E-05,1185728.447,5118263.935,16684128.78,-23.5131956,-29.48343655,-33.66125396,-84.57798297
WAHRIJ_stripped.cif,4.71952,6.44196,1.05902,939.786,887.409,0.53828,0.50828,4.64E-05,0.000721164,0.00301289,2245.33,0.000225682,5.42E-05,4.78E-05,3309942.043,12361294.06,45559715,-23.50213625,-39.43752556,-39.92055458,-86.22771428
WAJFEU_stripped.cif,4.00802,6.14941,1.38675,857.666,618.474,0.51538,0.371647,4.30E-06,4.65E-05,0.000203136,0.00875917,0.000148197,6.04E-05,5.69E-05,263767.7568,1162616.624,4785843.405,-17.69335453,-29.71005162,-31.90162453,-50.19978917
WAJGAQ_stripped.cif,3.98414,5.14288,1.07224,991.603,924.8,0.55188,0.5147,3.75E-05,0.00101172,0.000696736,12.6076,0.000282009,6.69E-05,0.0001563,3381600.11,21667262.21,34855639.22,-22.06928249,-41.04093208,-30.8340853,-72.61572777
WAJHOG_stripped.cif,6.06211,6.41228,1.24433,1179.83,948.163,0.54494,0.437937,1.15E-05,0.000116858,0.000180615,0.000308702,0.000398436,0.000121687,0.000219103,1704199.851,5281945.738,14699142.2,-17.63718543,-29.23485773,-26.5593618,-35.00829846
WAJHUM_stripped.cif,7.27426,7.48377,1.23474,1268.61,1027.43,0.55826,0.452128,1.03E-05,2.92E-05,6.67E-05,1.84E-06,0.000686146,0.000290221,0.00028322,2602559.262,3128679.209,6960145.365,-16.83675365,-21.58125225,-22.47064021,-12.56949166
WAJJAU_stripped.cif,7.26506,7.48074,1.23284,1281.17,1039.2,0.55714,0.451916,1.02E-05,0.000029181,6.62E-05,1.86E-06,0.000652822,0.000307374,0.000342731,2445370.563,3300875.526,8354307.171,-16.79633557,-21.57633778,-22.44620282,-12.62041266
WAJJEY_stripped.cif,7.26708,7.4801,1.23129,1268.77,1030.44,0.55834,0.45346,1.01E-05,2.91E-05,6.59E-05,1.92E-06,0.000646378,0.000322813,0.000370934,2400728.096,3449165.858,8979029.41,-16.78534075,-21.55652741,-22.43006125,-12.82165709
WAJJEY01_stripped.cif,7.26608,7.48165,1.23129,1268.55,1030.26,0.55824,0.453379,0.000010186,2.91E-05,6.60E-05,1.93E-06,0.000626116,0.000298315,0.000297102,2344088.045,3188145.515,7204076.152,-16.78094443,-21.55154313,-22.42955451,-12.86090937
WAJJOI_stripped.cif,7.26007,7.48538,1.23388,1277.04,1034.98,0.55834,0.452507,0.000010443,3.05E-05,6.82E-05,1.93E-06,0.00063802,0.000265929,0.000358372,2454075.548,2991865.248,9004643.69,-16.88015429,-21.77333582,-22.5448361,-12.77642397
WAJJOI01_stripped.cif,7.24972,7.48293,1.23388,1269.93,1029.22,0.55852,0.452653,1.04E-05,0.000030588,0.000068292,1.96E-06,0.000749788,0.00030358,0.000352082,2872019.1,3420205.648,8856079.881,-16.87723775,-21.78725063,-22.55472254,-12.89719487
WALKAY_stripped.cif,3.92758,4.73309,1.16625,202.512,173.643,0.50726,0.434949,0.000048852,0.00052021,0.00136597,3.83872,2.18E-05,4.19E-06,4.67E-06,370167.7937,758934.4805,2222317.607,-25.72915321,-37.63237924,-35.58608658,-69.98285613
WAMGUP_stripped.cif,7.338,8.53929,0.746473,1899.62,2544.79,0.67244,0.900823,1.43E-05,4.50E-05,0.000102762,3.10E-06,0.000707502,0.000285619,0.000277533,2249067.35,2864128.197,6355023.06,-16.9679186,-23.13321292,-24.04952215,-11.91090499
WAMREJ_stripped.cif,10.48678,15.93839,0.575194,2060.89,3582.95,0.77926,1.35478,1.23E-05,3.01E-05,6.33E-05,9.41E-06,0.000667152,0.000423484,0.000399526,1405616.789,2188795.886,4342801.445,-14.65258551,-18.41571864,-20.28573188,-20.99495126
WAMRIN_stripped.cif,5.74325,7.37329,0.90759,1364.94,1503.91,0.60438,0.665918,2.60E-05,0.000212779,0.000283161,0.168227,0.001637137,0.000249235,0.00061109,11529611.82,14367566.07,46879590.89,-17.96829172,-30.24336926,-26.1618683,-60.14277849
WAMRIN01_stripped.cif,6.50754,7.20449,0.901596,1373.79,1523.73,0.60186,0.667549,2.66E-05,0.000274715,0.000303689,0.216781,0.001628035,0.000285369,0.000514055,11660217.95,21098695.44,42015104.7,-17.84478462,-32.05530681,-26.79822351,-60.06639306
WAMRIN02_stripped.cif,5.56378,7.23211,0.921766,1321.35,1433.5,0.59532,0.645847,2.88E-05,0.000403679,0.000299063,0.451371,0.001521075,0.000187224,0.000486246,12038216.79,20795649.42,40012383.54,-18.33704455,-35.14968775,-26.1941913,-62.69838258
WAMTIN_stripped.cif,4.29906,5.53003,0.782206,1787.61,2285.35,0.68746,0.878873,7.02E-06,0.000117169,0.000488636,0.402211,0.000273827,0.000145908,0.000115912,448670.7423,3991788.317,13224869.04,-15.08809617,-26.91548797,-30.42340525,-55.2204241
WAMYAN_stripped.cif,8.72064,9.3365,1.57343,1480.04,940.641,0.65314,0.661276,9.67E-06,0.00127891,7.96E-05,12859.5,0.00034376,1.56E-06,9.22E-05,1562083.937,935459.0521,3444958.638,-16.04333446,-44.18206388,-23.88544128,-93.03740437
WANJOL_stripped.cif,4.59631,5.28953,0.886109,2912.59,3286.95,0.69228,0.781258,1.28E-05,0.00011764,0.000213575,0.00215663,0.004008172,0.000694149,0.000838328,13552033.44,21599802.88,47359472.91,-15.46445784,-24.85415856,-24.6797581,-39.91585228
WANSIO_stripped.cif,3.90569,5.61591,1.34515,741.646,551.347,0.54674,0.406452,0.000036239,0.000163064,0.000586958,5.17E-06,7.85E-05,5.44E-05,3.08E-05,1141757.668,3563233.291,7261341.883,-22.93871405,-28.80634282,-30.97873032,-18.86803671
WANWAL_stripped.cif,3.89047,4.91822,1.41925,375.811,264.796,0.48828,0.344042,0.000113682,0.000707785,0.00330954,7.00E-06,8.41E-05,5.49E-05,6.39E-05,4052248.91,16453742.21,89557598.57,-27.91627901,-35.99017262,-37.4317023,-20.26239561
WANWAL02_stripped.cif,3.88186,4.901,1.42894,372.167,260.45,0.47744,0.334122,0.000118363,0.000807199,0.00341853,6.83E-06,0.000106895,2.35E-05,4.50E-05,5396897.898,8080667.887,65618634.3,-28.1088627,-36.66034316,-37.61062954,-20.15969552
WANWIT_stripped.cif,4.23073,5.4545,1.35568,234.384,172.89,0.49954,0.36848,9.58E-05,0.000404864,0.00228177,0.000121999,8.60E-05,8.05E-05,3.28E-05,3332181.263,13191456.53,30280333.61,-26.39275078,-31.86161344,-35.18625632,-44.62286686
WAQDOJ_stripped.cif,6.18325,9.96767,1.70448,1924.19,1128.9,0.68498,0.401871,1.64E-05,4.07E-05,0.000094988,2.85E-06,0.000464303,0.000332248,0.000260898,3869760.577,6874688.973,12609160.47,-15.90052693,-19.92247116,-21.53167998,-10.70873536
WAQFAX_stripped.cif,8.11112,9.299,0.865985,1882.98,2174.38,0.69526,0.802854,8.99E-06,2.89E-05,5.84E-05,4.01E-06,0.000670972,0.000247502,0.000321525,1558467.293,1847811.594,4857647.256,-15.31004111,-21.55093916,-22.27498115,-15.93340662
WAQFAY_stripped.cif,3.9764,5.33841,1.34673,352.994,262.113,0.47212,0.350569,8.18E-06,0.000389771,0.195447,3428.04,0.000215004,0.000102959,3.13E-05,706966.4359,16132732.41,2460510766,-19.62723163,-34.74577017,-54.8492054,-80.29149457
WAQFIG_stripped.cif,6.43178,8.54706,0.665022,2664.2,4006.19,0.75936,1.14186,8.98E-06,0.000198252,0.000504015,167.166,0.001341378,0.000238473,0.000162235,2390679.873,9385292.752,16232240.63,-13.11110533,-30.40655779,-30.67197341,-72.22396643
WAQKUX_stripped.cif,6.86444,8.85092,0.759102,2060.6,2714.52,0.7158,0.942956,1.49E-05,4.04E-05,0.000139136,4.58E-06,0.000384191,0.00018748,0.000118027,1293646.011,1718237.387,3721155.98,-18.28770348,-23.00727515,-26.47093309,-14.32875456
WAQTAM_stripped.cif,4.01583,5.73584,1.08604,851.863,784.377,0.57094,0.525709,8.35E-06,5.57E-05,8.37E-05,3.79E-06,0.000149519,0.000137035,0.000126064,404856.5565,2474119.753,3420560.505,-18.03449765,-27.20184184,-25.65615072,-16.5280184
WAQTEQ_stripped.cif,6.99961,11.92108,0.79488,1956.35,2461.19,0.73984,0.930757,6.33E-06,5.50E-05,9.10E-05,0.466133,0.00120404,0.000307064,0.000410979,1808562.378,4009733.026,8871243.164,-12.98686536,-24.62816139,-23.82156936,-59.67702341
WAQZEW_stripped.cif,8.58167,9.50274,0.694131,2086.1,3005.33,0.72294,1.0415,1.17E-05,2.96E-05,0.000100112,5.03E-06,0.000781199,0.000422074,0.000284662,1888114.772,2585992.667,5904887.048,-15.69971388,-20.80141371,-24.67862962,-15.71512744
WARFAZ_stripped.cif,5.62351,6.17331,1.2809,861.353,672.461,0.48236,0.37658,9.96E-06,0.000170383,0.00037924,0.25668,0.000230399,0.000101437,9.20E-05,877617.232,6608327.366,13347407.68,-19.5532795,-31.6345328,-31.97434882,-58.96857391
WARFIH_stripped.cif,3.82079,5.1623,1.31744,582.147,441.876,0.48344,0.366953,4.03E-05,0.0230769,0.00686585,172.708,0.00012994,1.24E-05,4.27E-05,2057923.387,112511859.1,115215163.6,-24.35947873,-52.19472296,-42.23285391,-78.40163028
WARFON_stripped.cif,4.34741,7.63475,1.2662,923.131,729.056,0.51394,0.405891,1.01E-05,0.00122331,0.00201402,11.3134,0.000249309,5.83E-06,4.81E-06,949222.456,2695002.517,3658333.517,-17.88876412,-40.5812955,-41.10779369,-69.40501727
WARFUT_stripped.cif,4.08372,5.46402,1.28843,741.9,575.818,0.4789,0.371694,6.94E-05,0.000308583,0.00173551,6.62E-06,0.000197472,0.000121224,5.12E-05,5269833.096,14387203.86,34147701.61,-26.70085014,-32.00089381,-36.27345143,-19.96683772
WARJAC_stripped.cif,5.38888,6.27515,1.20156,1568.71,1305.57,0.64942,0.540482,3.42E-06,0.0174013,0.000605096,684.054,0.000596113,4.63E-06,0.000101646,731034.0229,28868292.47,22060504.2,-13.26959795,-51.20279074,-33.99622948,-80.51435111
WASMUB02_stripped.cif,7.33869,8.5844,1.12754,1038.27,920.829,0.55508,0.492295,9.28E-06,3.73E-05,8.01E-05,3.78E-06,0.000434728,0.000265764,0.000190123,1357300.993,3339476.443,5123508.036,-17.75234544,-24.52795028,-25.19514623,-18.12908036
