MOF Name,PLD (log10),LCD (log10),Density (g/cc),VSA (m2/cc),VF ,DC_CH4 (log10),DC_CO2 (log10),DC_H2S (log10),Qst_CH4,Qst_CO2,Qst_H2S,Qst_H2O
KIWCEZ_stripped.cif,0.654651021,0.7320381359999999,0.751325,2465.33,0.76448,-3.01,-3.74,-3.6,-10.90286467,-23.42364742,-21.3539086,-46.53803735
KIWPAI_stripped.cif,0.615711282,0.663049466,1.2253399999999999,350.63699999999994,0.40748,-4.28,-3.99,-4.9,-23.12767814,-35.36250545,-37.20515645,-45.54349923
KIYBAX_stripped.cif,0.593817531,0.798559496,1.1744700000000001,767.655,0.49186,-4.02,-3.99,-4.29,-21.85031263,-27.69488689,-32.02123408,-22.2380343
KIYMIQ_stripped.cif,0.8422534220000001,0.850669511,1.0379,1038.08,0.4838,-4.22,-4.64,-4.34,-21.69433846,-35.47915007,-33.38040547,-34.67682636
KIYQIU_stripped.cif,0.6136262060000001,0.7686780520000001,1.28277,1286.35,0.5746399999999999,-3.36,-3.81,-3.93,-19.76254098,-31.58471626,-30.57926991,-55.84007042
KIYQOA_stripped.cif,0.597326537,0.6773778840000001,1.3892,661.5089999999999,0.53488,-3.66,-4.84,-4.01,-22.92411104,-39.45120114,-38.96776661,-67.72540995
KIYTOD_stripped.cif,0.79995089,1.03622435,0.832773,1999.85,0.69534,-3.17,-3.57,-4.16,-15.9011155,-25.03959163,-30.84684288,-61.16939644
KIYXUN_stripped.cif,0.9948408940000001,1.1731084379999999,1.0670600000000001,1350.24,0.6474,-3.06,-4.22,-4.4,-10.37592569,-28.63922096,-33.52133904,-75.65966758
KOCCIQ_stripped.cif,0.826267924,0.8763979890000001,1.04834,1141.82,0.56862,-3.44,-3.55,-3.81,-17.96144408,-23.28027648,-25.94675118,-18.93869532
KOCCOW_stripped.cif,0.818480587,0.876723453,1.0469600000000001,1183.19,0.57186,-3.46,-3.58,-3.77,-17.31442827,-22.15356835,-24.78589686,-16.67420577
KOCCUC_stripped.cif,0.833653812,0.96256205,1.04186,1260.87,0.61506,-3.51,-4.88,-3.99,-16.7742858,-47.59140424,-27.41879954,-75.60751727
KOCPOI_stripped.cif,0.670216157,0.8126145929999999,1.0862100000000001,1311.77,0.5675399999999999,-3.28,-5.35,-4.13,-18.30479289,-48.44225666,-36.58526586,-111.84004920000001
KOCPUO_stripped.cif,0.666784653,0.804570785,1.12453,1297.65,0.55988,-3.34,-4.78,-3.88,-18.69202001,-43.16396202,-32.46920775,-95.85466852
KOCWEF_stripped.cif,0.681621079,0.912741092,0.951909,1603.18,0.6336,-3.18,-4.65,-4.17,-15.7244745,-44.23888991,-36.0589217,-103.9103905
KOFPEB_stripped.cif,0.709951404,0.864365105,2.56988,735.2639999999999,0.45424,-3.48,-3.93,-3.95,-19.70639183,-23.01977487,-29.96437636,-25.90045113
KOFPEB01_stripped.cif,0.7095769120000001,0.864238078,2.56623,740.4,0.45176000000000005,-3.39,-3.96,-3.98,-19.67603333,-22.83753412,-29.62983173,-25.67595034
KOFPEB02_stripped.cif,0.7055797890000001,0.8657303759999999,2.55582,761.779,0.4572,-3.44,-3.84,-3.94,-19.661271399999997,-22.9574519,-30.01914242,-25.29457465
KOFPEB03_stripped.cif,0.70865116,0.864746557,2.55595,742.6410000000001,0.45724,-3.35,-3.92,-3.85,-19.59879394,-22.82456283,-29.33809123,-25.24526225
KOFPEB04_stripped.cif,0.691569467,0.859703773,2.59649,724.6419999999999,0.44942,-3.48,-3.94,-3.81,-20.15739959,-23.4852613,-29.93394669,-24.2551924
KOFPEB05_stripped.cif,0.7000838429999999,0.862586315,2.58241,733.5160000000001,0.45402,-3.31,-3.97,-3.79,-19.98483201,-23.34514636,-29.31902281,-23.60100019
KOFQIH_stripped.cif,0.6566404920000001,0.718658604,0.960292,1450.86,0.59486,-2.97,-3.68,-3.82,-13.9682095,-34.52615945,-41.719777,-71.4805502
KOFVOS_stripped.cif,0.634308961,0.719324656,1.34348,763.076,0.53642,-3.69,-5.31,-4.69,-20.057605600000002,-54.88106273,-49.04034989,-105.52734699999999
KOGNOK_stripped.cif,0.688012925,0.771558821,1.48621,1537.75,0.6250399999999999,-3.37,-3.85,-3.83,-17.22169315,-33.35028432,-35.78432361,-67.07133247
KOGNUQ_stripped.cif,0.627112786,0.74088984,1.00694,1561.8,0.61492,-3.45,-3.75,-3.72,-17.56068436,-25.87706117,-28.25883882,-41.15044185
KOHKIC_stripped.cif,0.8540259379999999,0.984154966,0.879265,1478.78,0.64484,-3.34,-3.61,-3.59,-16.88132189,-25.25330959,-25.65700103,-42.90401448
KOHKOI_stripped.cif,0.8474572840000001,0.989841663,0.8824850000000001,1458.88,0.6450600000000001,-3.35,-3.74,-3.74,-16.86114255,-24.28649757,-25.35533989,-38.54169785
KOJCUI_stripped.cif,0.68318037,0.733834993,1.5238399999999999,433.051,0.40012,-3.35,-3.4,-3.68,-19.13560927,-24.77591488,-27.38125553,-20.84922492
KOJTOU_stripped.cif,0.65878766,0.811727786,1.0623,1565.88,0.608,-3.56,-4.66,-3.86,-18.62166366,-45.9958379,-31.95653761,-64.29674167
KOJYUE_stripped.cif,0.955229648,1.043394898,0.6113390000000001,2272.22,0.7609999999999999,-3.08,-3.43,-3.42,-13.74950935,-18.93904354,-19.770627899999997,-31.76245808
KOLHIE_stripped.cif,0.664548902,0.7536060370000001,1.38798,1226.14,0.57932,-3.31,-4.78,-4.7,-13.00797481,-52.53327844,-48.23196582,-119.7543725
KOLHOK_stripped.cif,0.6602923620000001,0.75070814,1.43347,1186.71,0.5764600000000001,-3.29,-4.62,-4.87,-13.14309877,-49.32382832,-47.77526849,-103.8570196
KOLNEF_stripped.cif,0.5825110689999999,0.665837927,1.2098200000000001,523.066,0.5262600000000001,-3.82,-4.5,-4.46,-21.87320474,-47.11468142,-43.92466784,-82.54655368
KOMCOG_stripped.cif,0.886126781,0.9110877959999999,1.08759,1041.03,0.5464,-3.31,-3.55,-3.77,-17.52878645,-23.24575693,-27.13573748,-25.54015843
KOMDAT_stripped.cif,0.869899667,0.918228556,1.17314,519.297,0.53288,-3.58,-3.91,-4.27,-20.50437683,-26.49238069,-30.5074559,-22.480733899999997
KOMDEX_stripped.cif,0.607536513,0.748875374,1.48747,971.562,0.5476800000000001,-3.9,-5.33,-5.48,-21.77916535,-44.78311286,-43.64467089,-72.70539202
KOMHIF_stripped.cif,0.6335007739999999,0.842585527,2.65041,460.83,0.4766,-3.66,-4.59,-3.96,-20.14217982,-40.94866139,-27.07191133,-54.90223194
KOMHOL_stripped.cif,0.6447024339999999,0.8524824329999999,2.66477,505.861,0.48353999999999997,-3.68,-4.97,-3.82,-19.72608814,-43.10930434,-26.57206346,-57.42913962
KOMHUR_stripped.cif,0.644443513,0.849421257,2.70834,482.07599999999996,0.48041999999999996,-3.65,-5.07,-3.9,-19.93865941,-42.19118829,-26.85683728,-56.82473851
KOMJAZ_stripped.cif,0.6421052629999999,0.8516698159999999,2.96445,483.774,0.4793,-3.54,-5.1,-3.76,-20.03564667,-41.70010669,-27.03611643,-56.47587623
KOPFUS_stripped.cif,0.628067944,0.704577735,1.17137,1101.19,0.5795,-3.56,-3.9,-4.05,-22.71369875,-35.79542408,-35.71461498,-49.17750014
KOPHOO_stripped.cif,0.981119732,1.056532494,0.493516,2175.65,0.81702,-2.92,-3.51,-3.36,-11.87784913,-20.59901311,-18.53569538,-41.25080185
KOPZIA01_stripped.cif,0.583398299,0.6582947889999999,1.31602,332.459,0.40718000000000004,-3.57,-4.2,-3.95,-24.83916315,-31.49897237,-35.58186886,-23.38188128
KOQREP_stripped.cif,0.7277038840000001,0.881599183,1.9593200000000002,1280.79,0.5425399999999999,-3.57,-3.78,-4.4,-15.31851813,-20.02321058,-26.66531909,-23.56000985
KORNAI_stripped.cif,0.597429703,0.797372812,1.3810200000000001,713.375,0.47512,-3.37,-4.03,-4.58,-19.15894455,-35.63953575,-38.50874127,-75.75544975
KOSJAF_stripped.cif,0.9384011290000001,0.999516796,3.82776,1437.05,0.6118399999999999,-3.33,-3.62,-3.68,-12.25847176,-15.90624246,-17.26280415,-11.3308506
KOSJEJ_stripped.cif,0.882714607,0.955148275,3.79419,1190.08,0.5908800000000001,-3.01,-3.36,-3.29,-10.81046029,-13.71708736,-15.20115894,-10.26300344
KOSJIN_stripped.cif,0.912121046,0.963854855,3.8311599999999997,1204.38,0.5915600000000001,-2.87,-3.33,-3.23,-10.92164007,-13.79854766,-15.40737928,-10.95517679
KOSJOT_stripped.cif,0.7841649340000001,0.9306276459999999,3.78821,1107.75,0.57972,-3.46,-3.64,-3.78,-10.29167363,-11.34726509,-14.46589918,-10.3093395
KOSJUZ_stripped.cif,0.7368313759999999,0.9056350809999999,3.79216,1156.78,0.58016,-3.55,-3.76,-3.82,-10.39094838,-11.51749886,-14.66416206,-10.87204276
KOSKAG_stripped.cif,0.696176342,0.8237610559999999,3.79388,1032.55,0.56976,-3.33,-3.39,-3.53,-9.907111731,-10.77410499,-12.93999696,-6.811438236
KOSKEK_stripped.cif,0.707198738,0.793144747,3.79201,1019.0,0.57126,-3.39,-3.46,-3.68,-10.20936455,-11.1262469,-13.46863741,-6.923896882999999
KOSKIO_stripped.cif,0.99273462,1.042579056,3.81072,1464.81,0.6317,-3.25,-4.02,-4.01,-13.97157603,-32.10077327,-27.51447596,-56.24704366
KOSKIO01_stripped.cif,0.990134093,1.042288382,2.89928,1481.73,0.63062,-3.26,-4.08,-3.95,-13.78757647,-32.09454274,-27.23159747,-55.67321254
KOSKUA_stripped.cif,0.937472755,1.007486184,4.28501,1531.92,0.6158600000000001,-3.45,-3.65,-3.73,-12.24356297,-15.66417377,-16.77874686,-9.472547409
KOSLAH_stripped.cif,0.7667213540000001,0.841463338,4.30426,908.135,0.57,-3.4,-3.47,-3.68,-8.620551209,-9.316687264,-10.85905223,-7.031099652999999
KOSLEL_stripped.cif,0.947113029,1.000428437,3.7813,1478.0,0.62474,-3.37,-3.69,-3.61,-13.01592655,-16.8612774,-18.17592963,-10.86856265
KOSLIP_stripped.cif,0.8156255579999999,0.9346615340000001,3.8802300000000005,1107.42,0.5884199999999999,-3.55,-3.52,-3.74,-10.41793755,-11.39528875,-14.28858979,-9.237684986
KOSLOV_stripped.cif,0.697696525,0.7987507490000001,3.78404,1026.77,0.5773,-3.56,-3.58,-3.82,-10.65511339,-11.47248121,-14.59275768,-8.680834993
KOSLUB_stripped.cif,0.990412563,1.0403883040000002,3.846,1521.57,0.6455,-3.29,-4.0,-3.97,-14.089708400000001,-30.40145662,-26.271918499999998,-51.95127955
KOSMAI_stripped.cif,0.940833623,1.00082351,3.8213199999999996,1463.77,0.6131800000000001,-3.29,-3.65,-3.55,-12.08269758,-15.914805,-17.06795475,-11.35232954
KOTSIX_stripped.cif,0.6351790310000001,0.747810958,1.2413,787.133,0.49423999999999996,-3.92,-4.46,-4.07,-19.00883727,-42.57174877,-39.96525245,-89.75149835
KOWTOH_stripped.cif,0.590930957,0.716887735,0.838039,1705.44,0.71738,-3.33,-4.38,-4.63,-12.69804686,-41.88122983,-39.44374958,-86.33921276
KOWTUN_stripped.cif,0.637319581,0.7276567279999999,1.41134,1773.17,0.6066600000000001,-3.16,-4.13,-3.87,-14.35894067,-42.05411067,-50.50567754,-102.0021937
KOXFUA_stripped.cif,0.599620015,0.671582868,1.13804,478.85900000000004,0.51572,-3.77,-3.96,-4.08,-22.54895371,-31.89080551,-34.47105159,-26.8334037
KOXGOV_stripped.cif,0.5898122579999999,0.7408172759999999,1.12009,923.8539999999999,0.5292,-3.77,-3.73,-4.05,-22.7557699,-28.62849634,-32.91216123,-21.1470826
KOYRAT_stripped.cif,0.67376346,0.748280305,1.07243,1060.42,0.55142,-3.64,-3.88,-3.98,-21.80986409,-27.51888589,-29.3499462,-15.59905815
KOZQEX_stripped.cif,0.8363766579999999,1.350705338,0.430914,1916.36,0.8394,-2.91,-3.19,-3.28,-11.09032078,-14.97191895,-15.73276713,-25.718489399999996
KOZSEZ_stripped.cif,0.59922677,0.760529536,1.43876,267.647,0.43776000000000004,-4.18,-4.28,-4.21,-19.01114849,-22.87908258,-25.87348144,-15.47000586
KUBJAU_stripped.cif,0.5848500320000001,0.615257573,1.5184,179.418,0.39128,-3.62,-3.58,-3.9,-27.72266504,-35.16002736,-36.40115838,-18.23484844
KUBXOW_stripped.cif,0.655372814,0.6770628320000001,1.18943,339.944,0.43144,-3.16,-3.61,-3.33,-25.69344713,-29.77985472,-33.17341393,-14.87855121
KUCDIW_stripped.cif,0.632186913,1.185529973,0.8241700000000001,711.007,0.64148,-3.97,-4.33,-4.34,-20.25881722,-24.97739718,-28.99923355,-13.452775400000002
KUDLUR_stripped.cif,0.699659117,0.854313938,2.91987,675.1310000000001,0.42978,-3.36,-4.12,-3.87,-20.71286185,-23.98982781,-29.45388672,-26.31368713
KUDMAY_stripped.cif,0.7000847090000001,0.8550779740000001,2.8813,694.28,0.43332,-3.44,-4.0,-3.86,-20.68419231,-23.96844364,-29.50523773,-25.8366555
KUDWAJ_stripped.cif,0.7981705159999999,0.8656522729999999,0.91185,1763.92,0.65154,-3.19,-3.42,-3.57,-16.71571076,-20.22762678,-24.17035294,-16.08586168
KUFTAI_stripped.cif,0.64076458,0.787556108,0.9828690000000001,1504.31,0.58536,-3.48,-3.64,-3.81,-21.04623041,-25.45483988,-28.97968245,-15.20950761
KUFVAK_stripped.cif,0.682330131,0.805271757,0.8505030000000001,2323.42,0.6764399999999999,-2.97,-4.0,-4.14,-15.29187108,-39.99291049,-38.67346392,-89.6013573
KUGZIW_stripped.cif,0.989464947,1.033025872,0.9853059999999999,1268.79,0.61624,-3.0,-3.31,-3.32,-15.43856223,-23.67025981,-22.90687552,-44.79977747
KUHVUF_stripped.cif,0.580939794,0.797917457,1.5720100000000001,599.714,0.48031999999999997,-3.9,-5.12,-4.88,-12.59407629,-73.29254375,-59.76295737,-169.3268669
KUJMEJ_stripped.cif,0.608013349,0.664343883,1.34015,1160.57,0.63622,-3.11,-4.31,-4.77,-18.23997972,-47.189818,-48.75405272,-107.30167560000001
KUJNOT_stripped.cif,0.7850022109999999,0.91623385,1.05874,1410.3,0.60392,-3.16,-3.63,-3.55,-17.84348404,-24.98141007,-25.97256369,-48.12295267
KUJNUZ_stripped.cif,0.812997535,0.9040064659999999,1.08205,1359.5,0.5949,-3.26,-3.6,-3.49,-18.20106873,-26.18660056,-26.20279477,-53.75604706
KUJTUG_stripped.cif,0.5881170139999999,0.8224871420000001,1.41574,482.976,0.4594,-4.24,-3.91,-4.44,-22.08304388,-27.72767854,-29.45341284,-25.58099774
KUKHIJ_stripped.cif,0.606064128,0.7552542090000001,1.2604799999999998,612.4830000000001,0.44096,-3.93,-4.0,-4.05,-22.09291477,-26.83579362,-29.80037835,-16.19958129
KUKMUA_stripped.cif,0.7534106859999999,0.864687848,1.1806299999999998,1987.13,0.6508,-3.01,-3.32,-3.52,-15.50290558,-21.53633523,-26.085297699999998,-36.55300341
KUKPOX_stripped.cif,0.614429993,0.705625982,1.51983,764.362,0.51928,-3.27,-3.71,-3.59,-21.27812638,-29.63971451,-32.93145853,-28.42765367
KUKZOH_stripped.cif,0.75617038,0.871998266,0.883784,1953.57,0.66684,-3.54,-3.88,-4.19,-19.96430252,-32.44915287,-34.68640222,-79.20588419
KULLAG_stripped.cif,0.867527,0.938429154,0.8081470000000001,1678.94,0.64884,-3.28,-3.76,-3.96,-16.11270862,-27.99922225,-26.22442696,-59.22560864
KULLEK_stripped.cif,0.8504789779999999,0.98094688,0.799291,1540.78,0.64698,-3.25,-4.15,-3.83,-14.95372931,-60.91809617,-29.39657904,-75.00340737
KULMEK_stripped.cif,0.8723375309999999,1.120611766,0.804642,2033.92,0.7571,-3.14,-3.83,-3.54,-12.67996895,-24.36971,-18.73845779,-52.50676446
KULRIT_stripped.cif,0.579877303,0.7616535,1.4748,1349.51,0.59464,-3.34,-3.96,-3.87,-19.76366314,-34.12766348,-33.37804101,-52.86495232
KUMGUW_stripped.cif,1.265443087,1.281639365,1.22547,1071.59,0.69908,-3.06,-3.26,-3.47,-13.24336847,-18.20036379,-19.61575014,-12.67994232
KUNHEH_stripped.cif,0.626483055,0.721418172,1.18574,764.732,0.5223,-3.66,-3.71,-3.83,-23.69514577,-29.05689719,-33.70480355,-23.72132558
KUNJAF_stripped.cif,0.5829560460000001,0.667587423,1.23196,473.51199999999994,0.49163999999999997,-3.7,-3.76,-3.83,-25.90457806,-32.06870314,-33.91921789,-16.35714471
KUNSAP_stripped.cif,0.705241747,0.852060135,1.05656,1717.52,0.61936,-3.17,-3.47,-3.38,-17.37820706,-24.40246773,-27.04251098,-22.10862705
KUNSET_stripped.cif,0.66682955,0.798415828,1.06627,1418.59,0.5858399999999999,-2.98,-4.6,-3.98,-19.00375923,-43.48651478,-35.18202541,-94.64387114
KUNSUJ_stripped.cif,0.814705628,1.252547947,0.706871,1815.97,0.76276,-3.27,-3.47,-3.63,-16.55287543,-22.46982862,-25.06345375,-46.37638465
KUNTAQ02_stripped.cif,0.846229453,0.8645300659999999,0.963469,1415.53,0.613,-2.9,-3.36,-3.75,-16.98730956,-23.44962747,-30.58539183,-33.26253011
KUNTAQ03_stripped.cif,0.849343851,0.8655114159999999,0.9643459999999999,1397.4,0.61236,-2.89,-3.47,-3.64,-17.015539999999998,-23.93553303,-30.91784249,-33.96274872
KUPTIA_stripped.cif,1.035163877,1.18357787,0.8346629999999999,1711.45,0.7228399999999999,-3.43,-3.74,-3.84,-17.93546051,-23.47454293,-25.57120241,-22.89758526
KUQXAX_stripped.cif,0.609837631,0.8178012920000001,1.29866,520.705,0.44508000000000003,-3.77,-3.77,-4.17,-17.3341375,-22.22223284,-25.8711233,-19.51788969
KUQXIE_stripped.cif,0.581822274,0.668820925,2.25323,493.13699999999994,0.43542,-3.45,-4.65,-4.16,-20.34562619,-49.06076784,-46.4074395,-68.92651007
KUQYEC_stripped.cif,0.6564154179999999,0.788820737,1.06045,1364.92,0.57326,-3.45,-3.68,-3.73,-18.97872775,-24.99122585,-27.90109899,-31.57902019
KUQYIG_stripped.cif,0.664487783,0.7804130909999999,1.2169299999999998,1302.49,0.5695399999999999,-3.49,-3.68,-3.81,-18.83307475,-24.83442382,-26.80448447,-22.0136388
KUQYOM_stripped.cif,0.650407584,0.7653130770000001,1.36846,1163.26,0.56502,-3.74,-3.81,-3.97,-19.26430367,-25.85354442,-27.54889498,-31.39466814
KUQYUS_stripped.cif,0.7750764440000001,0.8208986620000001,1.35105,826.591,0.5251600000000001,-2.94,-3.32,-3.26,-18.32627339,-23.08233539,-24.7780639,-23.72386557
KUQZAZ_stripped.cif,0.635093511,0.79484412,1.04434,1551.82,0.6107600000000001,-3.52,-3.59,-4.16,-21.03074306,-26.22966155,-34.18553478,-21.65803326
KUQZON_stripped.cif,0.766163651,0.8002550509999999,1.2513299999999998,884.888,0.50652,-2.97,-3.17,-3.29,-19.29795305,-23.67609442,-26.34629708,-18.35891839
KURSOH_stripped.cif,0.66242443,0.717568157,1.18702,800.1489999999999,0.51174,-3.16,-3.44,-3.34,-23.10988216,-28.10869825,-30.00901694,-15.07739563
KUSRUN_stripped.cif,0.64195276,0.7894834079999999,1.07794,1424.18,0.60726,-3.51,-3.77,-3.72,-20.17794167,-27.10303384,-30.68929471,-46.42685956
KUTNEU_stripped.cif,0.843008407,1.071577895,0.688605,2053.53,0.7268,-3.47,-3.53,-3.92,-17.60903108,-23.07306622,-25.89940423,-11.7459317
KUTNIY_stripped.cif,0.8828886690000001,1.066562579,0.669268,2077.25,0.73614,-3.13,-3.32,-3.57,-15.18982283,-19.435887899999997,-21.39548457,-11.19742114
KUTNOE_stripped.cif,0.872661975,1.067704159,0.635617,2025.24,0.7417199999999999,-3.09,-3.33,-3.44,-14.96428127,-19.36179814,-21.88423211,-12.56389874
KUTNUK_stripped.cif,0.8653409059999999,1.061474344,0.6383449999999999,2023.37,0.73928,-3.1,-3.38,-3.43,-14.84194884,-19.21861575,-21.69768414,-12.40988535
KUTPAS_stripped.cif,0.7897660940000001,1.039074483,0.73574,1938.88,0.7104600000000001,-3.12,-3.36,-3.43,-15.25516662,-19.67738731,-21.85746737,-12.59510882
KUTPEW_stripped.cif,0.6795532609999999,0.8283891840000001,0.885408,2667.27,0.68018,-2.73,-3.95,-3.39,-15.50250453,-36.19788434,-27.82337286,-53.82370462
KUVYAD_stripped.cif,0.66659566,0.8903030670000001,0.9741700000000001,1875.34,0.6412399999999999,-3.15,-3.68,-3.59,-16.04735413,-29.26229866,-29.55669934,-63.48268708
KUWCEM_stripped.cif,0.783925008,1.040767246,0.75368,1933.05,0.70462,-3.17,-3.35,-3.51,-15.15031292,-19.58340455,-21.88515309,-13.29131006
KUWCIQ_stripped.cif,0.699643507,0.836586133,0.872674,2629.48,0.68618,-2.74,-3.17,-3.01,-14.87483348,-19.45088528,-20.89788575,-30.97249671
KUWKES_stripped.cif,0.6259942310000001,0.7203743290000001,1.17193,1120.43,0.54324,-3.45,-3.71,-3.62,-16.81304031,-24.69940858,-27.54039813,-33.11491298
KUXSIH01_stripped.cif,0.659773629,0.941806494,0.921185,1835.34,0.64528,-3.27,-3.58,-3.61,-18.70301453,-22.49846863,-24.75461101,-11.90468522
KUXSIH02_stripped.cif,0.6581221039999999,0.940464187,0.9247799999999999,1815.38,0.64422,-3.33,-3.56,-3.52,-18.79128971,-22.59761398,-24.84889255,-11.91031461
KUXSIH03_stripped.cif,0.655397781,0.9378282059999999,0.9266409999999999,1807.86,0.64226,-3.33,-3.64,-3.59,-18.81857742,-22.69695976,-24.91242937,-11.96704903
KUYGOC_stripped.cif,0.8114550220000001,0.91641236,0.864635,1851.2,0.6709999999999999,-3.12,-4.41,-4.2,-15.31354721,-43.11395536,-38.03937271,-83.97173023
KUYHAO_stripped.cif,0.666925876,0.6983589570000001,0.9602350000000001,1439.31,0.6383800000000001,-3.14,-3.96,-4.07,-17.01129587,-29.15772977,-30.94752055,-49.19588597
KUYJAQ_stripped.cif,0.686328759,0.758239502,1.00405,1687.8,0.5975600000000001,-2.97,-3.42,-3.69,-17.35402294,-31.34615526,-30.19485273,-56.83617802
KUYJAQ01_stripped.cif,0.683620613,0.754754914,1.0079,1692.66,0.5956,-2.94,-3.44,-3.61,-17.47379461,-31.39518398,-30.42734638,-56.68238960000001
KUYKOF_stripped.cif,0.63267995,0.725364338,0.809925,1362.88,0.67186,-3.93,-4.15,-4.38,-17.60806682,-27.42350005,-31.78624379,-45.54882472
KUZZOW_stripped.cif,0.622448209,0.72992495,1.2437200000000002,1113.64,0.5685600000000001,-3.44,-4.36,-4.28,-20.23544703,-38.94034647,-36.41413166,-64.5054677
KUZZUC_stripped.cif,0.659753666,0.75261228,0.861034,2326.41,0.65684,-2.86,-3.77,-3.68,-15.4399644,-32.79866939,-27.15704472,-65.92968767
LABCOH_stripped.cif,0.613424234,0.715398251,1.03367,860.586,0.55132,-3.51,-4.3,-3.58,-21.90077525,-38.51457897,-30.11688748,-47.22912332
LABZEW_stripped.cif,0.724933369,0.823853582,0.9383729999999999,2180.81,0.6674399999999999,-3.02,-3.32,-3.29,-15.81935463,-20.02716534,-21.46343484,-12.780857699999999
LABZOG_stripped.cif,0.692676868,0.747643266,1.15802,1115.08,0.55882,-3.18,-3.42,-3.43,-19.12338466,-23.14599073,-25.96880731,-15.52851003
LABZUM_stripped.cif,0.6608844420000001,0.789005032,1.20476,780.439,0.52542,-3.18,-3.57,-3.38,-20.758735100000003,-25.09800799,-27.92638472,-19.4173199
LACCUP_stripped.cif,0.898128165,0.934636293,1.54975,933.6610000000001,0.5126,-3.23,-3.52,-4.01,-16.53017926,-24.17457474,-32.70243494,-28.40847556
LACDEY_stripped.cif,0.585827187,0.664322247,1.29061,370.974,0.4483,-4.11,-4.77,-4.89,-22.702271300000003,-46.77002318,-44.20495775,-82.87512032
LACFOM_stripped.cif,0.606802555,0.66598227,2.2347900000000003,207.80599999999998,0.35328000000000004,-4.12,-3.76,-4.35,-31.42084975,-36.99212364,-41.28657589,-19.11591349
LACJIL_stripped.cif,0.6537564889999999,0.7224340020000001,1.2403899999999999,735.304,0.54238,-3.42,-3.87,-3.73,-21.34326669,-26.68271445,-30.28797156,-19.95046536
LACNUB_stripped.cif,0.713467862,1.039247112,0.864094,1486.5,0.63454,-3.55,-4.02,-3.91,-21.39651517,-27.00121724,-29.84941431,-29.04846427
LACQIS_stripped.cif,0.627854163,0.7523120190000001,1.32477,519.469,0.5322399999999999,-3.51,-3.63,-3.85,-18.93450514,-24.60554997,-26.20140016,-82.07495573
LACYIA_stripped.cif,1.037310936,1.1517791259999999,0.864296,1804.77,0.68792,-3.13,-3.96,-4.09,-17.55676002,-32.8153726,-35.88424577,-71.33043013
LADQOZ_stripped.cif,0.7461139790000001,0.805783499,1.14467,588.42,0.5674600000000001,-3.81,-4.68,-4.3,-19.7873849,-43.21105385,-34.88738592,-93.59419796
LAFMOV_stripped.cif,0.604690349,0.724858908,1.82405,745.538,0.52432,-3.58,-4.78,-4.37,-18.12847265,-42.72707983,-32.60848246,-93.66724713
LAFMOV01_stripped.cif,0.603708264,0.727590865,1.8200599999999998,746.832,0.5161399999999999,-3.5,-4.93,-4.4,-18.12680767,-43.02321777,-32.69242942,-91.57703468
LAGCAZ_stripped.cif,0.640912536,0.8373175509999999,1.3798,730.188,0.5341600000000001,-3.7,-4.04,-3.97,-21.83845804,-27.98636225,-33.26429714,-33.23945121
LAGCED_stripped.cif,0.818592051,0.916588691,1.2588700000000002,1399.54,0.58768,-3.52,-3.6,-3.93,-18.85028438,-22.94953492,-27.0171646,-24.29172025
LAGCIH_stripped.cif,0.691165512,0.8477410390000001,1.59495,609.4780000000001,0.4807,-4.37,-4.68,-5.29,-25.30206328,-33.76053545,-37.17500020000001,-27.18739423
LAGCON_stripped.cif,0.800279127,0.9009681690000001,1.66809,806.482,0.47126,-3.08,-4.17,-4.34,-16.25405925,-32.1783979,-38.23803936,-74.13040791
LAGCUT_stripped.cif,0.816773399,0.917104114,1.2735,1394.76,0.58704,-3.55,-3.64,-3.85,-19.18578331,-23.44372074,-27.71589815,-25.85827117
LAGDAB_stripped.cif,0.778603405,0.859422928,1.3738700000000001,930.31,0.50774,-3.01,-3.36,-3.27,-18.38432663,-22.90964855,-26.91711387,-19.85700223
LAGHOR_stripped.cif,0.633301776,0.671070044,1.2810700000000002,533.703,0.48633999999999994,-2.72,-3.22,-3.03,-28.18683178,-33.62395819,-36.75797455,-17.16061796
LAGWUN_stripped.cif,0.82006149,0.862248885,1.4723700000000002,1271.13,0.5611,-3.37,-4.21,-3.92,-16.60411611,-35.2730127,-28.61697508,-54.46991397
LAHCUV_stripped.cif,0.8390498270000001,1.039894552,1.9744700000000002,1587.09,0.63556,-3.17,-4.17,-4.0,-12.48604266,-29.52042306,-30.304592600000003,-57.95728237
LAHDAC_stripped.cif,0.678849664,0.88088216,2.48496,1317.53,0.5535,-3.28,-3.92,-4.18,-10.83984722,-40.12728579,-40.04768844,-82.79615718
LAHKUD_stripped.cif,0.598310001,0.72850799,1.0661200000000002,873.903,0.52972,-3.85,-3.98,-4.24,-25.87987526,-31.85706973,-35.76442497,-57.76000971
LAHTUM_stripped.cif,0.686885515,0.84530025,1.1818,1410.44,0.57592,-3.52,-4.5,-4.13,-19.28187772,-43.87332265,-37.44571977,-65.00550288
LAHVAU_stripped.cif,0.717776984,0.890483615,1.0428,1379.14,0.6134,-3.41,-3.96,-3.8,-18.48080254,-28.17148601,-27.16996141,-20.71801463
LAHYAX_stripped.cif,0.603937508,0.723015408,1.37971,325.681,0.43936000000000003,-3.1,-3.83,-3.63,-24.84062982,-39.87181929,-36.73828586,-84.53066147
